experiment_name,id,attention_check1,attention_check2,block,trial,order,condition,effort_level,component,rating,rt
buysell_within2,40590,1,2,taskload,19,BuyerSeller,NA,Low,Temporal,6,3.613
buysell_within2,40590,1,2,taskload,19,BuyerSeller,NA,Low,Performance,4,5.0816
buysell_within2,40590,1,2,taskload,19,BuyerSeller,NA,Low,Mental,7,2.752
buysell_within2,40590,1,2,taskload,20,BuyerSeller,NA,Medium,Depend,13,8.6328
buysell_within2,40590,1,2,taskload,20,BuyerSeller,NA,Medium,Effort,4,31.8646
buysell_within2,40590,1,2,taskload,20,BuyerSeller,NA,Medium,Frustration,17,2.5488
buysell_within2,40590,1,2,taskload,20,BuyerSeller,NA,Medium,Efficient,8,4.9813
buysell_within2,40590,1,2,taskload,20,BuyerSeller,NA,Medium,Temporal,5,3.6156
buysell_within2,40590,1,2,taskload,20,BuyerSeller,NA,Medium,Mental,4,2.7131
buysell_within2,40590,1,2,taskload,20,BuyerSeller,NA,Medium,Performance,3,2.5345
buysell_within2,40590,1,2,taskload,20,BuyerSeller,NA,Medium,Pleasure,2,3.0319
buysell_within2,40590,1,2,taskload,20,BuyerSeller,NA,Medium,Meaning,10,3.999
buysell_within2,40590,1,2,taskload,20,BuyerSeller,NA,Medium,Physical,3,3.0162
buysell_within2,40590,1,2,taskload,21,BuyerSeller,NA,High,Physical,4,12.7331
buysell_within2,40590,1,2,taskload,21,BuyerSeller,NA,High,Performance,2,2.4465
buysell_within2,40590,1,2,taskload,21,BuyerSeller,NA,High,Pleasure,1,1.6802
buysell_within2,40590,1,2,taskload,21,BuyerSeller,NA,High,Frustration,20,1.8165
buysell_within2,40590,1,2,taskload,21,BuyerSeller,NA,High,Depend,15,34.8303
buysell_within2,40590,1,2,taskload,21,BuyerSeller,NA,High,Efficient,13,8.263
buysell_within2,40590,1,2,taskload,21,BuyerSeller,NA,High,Effort,2,1.6312
buysell_within2,40590,1,2,taskload,21,BuyerSeller,NA,High,Meaning,4,1.2648
buysell_within2,40590,1,2,taskload,21,BuyerSeller,NA,High,Mental,4,2.0142
buysell_within2,40590,1,2,taskload,21,BuyerSeller,NA,High,Temporal,4,1.3971
buysell_within2,40795,1,2,main,1,BuyerSeller,Buyer,Low,NA,1,8.479
buysell_within2,40795,1,2,main,2,BuyerSeller,Buyer,Medium,NA,2.063703704,2.475
buysell_within2,40795,1,2,main,3,BuyerSeller,Buyer,High,NA,1.957037037,1.581
buysell_within2,40795,1,2,main,4,BuyerSeller,Buyer,Low,NA,3.023703704,2.413
buysell_within2,40795,1,2,main,5,BuyerSeller,Buyer,High,NA,1.968888889,2.163
buysell_within2,40795,1,2,main,6,BuyerSeller,Buyer,Medium,NA,1.477037037,2.997
buysell_within2,40795,1,2,main,7,BuyerSeller,Buyer,High,NA,1,1.65
buysell_within2,40795,1,2,main,8,BuyerSeller,Buyer,Medium,NA,1.773333333,1.813
buysell_within2,40795,1,2,main,9,BuyerSeller,Buyer,Low,NA,3.13037037,1.48
buysell_within2,40795,1,2,main,10,BuyerSeller,Seller,Medium,NA,3.077037037,2.344
buysell_within2,40795,1,2,main,11,BuyerSeller,Seller,Low,NA,3.912592593,1.097
buysell_within2,40795,1,2,main,12,BuyerSeller,Seller,High,NA,2.928888889,4.897
buysell_within2,40795,1,2,main,13,BuyerSeller,Seller,Medium,NA,2.608888889,2.164
buysell_within2,40795,1,2,main,14,BuyerSeller,Seller,High,NA,3.942222222,3.398
buysell_within2,40795,1,2,main,15,BuyerSeller,Seller,Low,NA,1.927407407,1.215
buysell_within2,40795,1,2,main,16,BuyerSeller,Seller,High,NA,1.986666667,2.28
buysell_within2,40795,1,2,main,17,BuyerSeller,Seller,Low,NA,2.478518519,2.281
buysell_within2,40795,1,2,main,18,BuyerSeller,Seller,Medium,NA,1.962962963,1.164
buysell_within2,40795,1,2,taskload,19,BuyerSeller,NA,Low,Temporal,5,5.774
buysell_within2,40795,1,2,taskload,19,BuyerSeller,NA,Low,Performance,3,3.304
buysell_within2,40795,1,2,taskload,19,BuyerSeller,NA,Low,Mental,3,3.883
buysell_within2,40795,1,2,taskload,19,BuyerSeller,NA,Low,Physical,11,5.298
buysell_within2,40795,1,2,taskload,19,BuyerSeller,NA,Low,Effort,6,5.007
buysell_within2,40795,1,2,taskload,19,BuyerSeller,NA,Low,Depend,11,11.472
buysell_within2,40795,1,2,taskload,19,BuyerSeller,NA,Low,Pleasure,1,2.897
buysell_within2,40795,1,2,taskload,19,BuyerSeller,NA,Low,Efficient,12,3.312
buysell_within2,40795,1,2,taskload,19,BuyerSeller,NA,Low,Meaning,1,3.006
buysell_within2,40795,1,2,taskload,19,BuyerSeller,NA,Low,Frustration,14,3.214
buysell_within2,40795,1,2,taskload,20,BuyerSeller,NA,Medium,Physical,4,3.93
buysell_within2,40795,1,2,taskload,20,BuyerSeller,NA,Medium,Mental,3,2.608
buysell_within2,40795,1,2,taskload,20,BuyerSeller,NA,Medium,Performance,1,2.164
buysell_within2,40795,1,2,taskload,20,BuyerSeller,NA,Medium,Effort,7,2.54
buysell_within2,40795,1,2,taskload,20,BuyerSeller,NA,Medium,Frustration,8,2.748
buysell_within2,40795,1,2,taskload,20,BuyerSeller,NA,Medium,Efficient,18,3.464
buysell_within2,40795,1,2,taskload,20,BuyerSeller,NA,Medium,Pleasure,6,1.906
buysell_within2,40795,1,2,taskload,20,BuyerSeller,NA,Medium,Temporal,2,2.048
buysell_within2,40795,1,2,taskload,20,BuyerSeller,NA,Medium,Depend,11,3.127
buysell_within2,40795,1,2,taskload,20,BuyerSeller,NA,Medium,Meaning,6,1.549
buysell_within2,40795,1,2,taskload,21,BuyerSeller,NA,High,Mental,6,2.564
buysell_within2,40795,1,2,taskload,21,BuyerSeller,NA,High,Frustration,9,3.681
buysell_within2,40795,1,2,taskload,21,BuyerSeller,NA,High,Depend,8,2.223
buysell_within2,40795,1,2,taskload,21,BuyerSeller,NA,High,Performance,3,2.964
buysell_within2,40795,1,2,taskload,21,BuyerSeller,NA,High,Pleasure,2,2.814
buysell_within2,40795,1,2,taskload,21,BuyerSeller,NA,High,Temporal,4,1.465
buysell_within2,40795,1,2,taskload,21,BuyerSeller,NA,High,Effort,10,3.982
buysell_within2,40795,1,2,taskload,21,BuyerSeller,NA,High,Efficient,10,2.248
buysell_within2,40795,1,2,taskload,21,BuyerSeller,NA,High,Meaning,6,1.998
buysell_within2,40795,1,2,taskload,21,BuyerSeller,NA,High,Physical,12,1.864
buysell_within2,40956,1,1,main,1,SellerBuyer,Seller,Low,NA,2.014143519,6.772
buysell_within2,40956,1,1,main,2,SellerBuyer,Seller,Medium,NA,1.044606481,3.8626
buysell_within2,40956,1,1,main,3,SellerBuyer,Seller,High,NA,2.961643519,3.3282
buysell_within2,40956,1,1,main,4,SellerBuyer,Seller,Low,NA,4.916435185,3.9946
buysell_within2,40956,1,1,main,5,SellerBuyer,Seller,High,NA,4.950555556,1.4785
buysell_within2,40956,1,1,main,6,SellerBuyer,Seller,Medium,NA,4.993773148,1.7458
buysell_within2,40956,1,1,main,7,SellerBuyer,Seller,High,NA,4.96224537,15.813
buysell_within2,40956,1,1,main,8,SellerBuyer,Seller,Medium,NA,3.048472222,12.0452
buysell_within2,40956,1,1,main,9,SellerBuyer,Seller,Low,NA,2.039050926,2.5786
buysell_within2,40956,1,1,main,10,SellerBuyer,Buyer,Medium,NA,3.985046296,2.4617
buysell_within2,40956,1,1,main,11,SellerBuyer,Buyer,Low,NA,3.11900463,7.2118
buysell_within2,40956,1,1,main,12,SellerBuyer,Buyer,High,NA,4.956178161,4.1563
buysell_within2,40956,1,1,main,13,SellerBuyer,Buyer,Medium,NA,4.034277504,4.6444
buysell_within2,40956,1,1,main,14,SellerBuyer,Buyer,High,NA,4.025785099,1.5621
buysell_within2,40956,1,1,main,15,SellerBuyer,Buyer,Low,NA,1.047542077,1.1615
buysell_within2,40956,1,1,main,16,SellerBuyer,Buyer,High,NA,4.040152915,2.18
buysell_within2,40956,1,1,main,17,SellerBuyer,Buyer,Low,NA,1.053135263,2.4291
buysell_within2,40956,1,1,main,18,SellerBuyer,Buyer,Medium,NA,2.977652915,1.4936
buysell_within2,40956,1,1,taskload,19,SellerBuyer,NA,Low,Performance,11,18.0448
buysell_within2,40956,1,1,taskload,19,SellerBuyer,NA,Low,Meaning,10,4.7936
buysell_within2,40956,1,1,taskload,19,SellerBuyer,NA,Low,Depend,20,7.8115
buysell_within2,40956,1,1,taskload,19,SellerBuyer,NA,Low,Physical,21,3.378
buysell_within2,40956,1,1,taskload,19,SellerBuyer,NA,Low,Frustration,12,4.7439
buysell_within2,40956,1,1,taskload,19,SellerBuyer,NA,Low,Pleasure,2,2.6434
buysell_within2,40956,1,1,taskload,19,SellerBuyer,NA,Low,Effort,19,12.2105
buysell_within2,40956,1,1,taskload,19,SellerBuyer,NA,Low,Mental,16,2.5934
buysell_within2,40956,1,1,taskload,19,SellerBuyer,NA,Low,Temporal,11,3.6114
buysell_within2,40956,1,1,taskload,19,SellerBuyer,NA,Low,Efficient,5,8.4597
buysell_within2,40956,1,1,taskload,20,SellerBuyer,NA,Medium,Meaning,1,2.8107
buysell_within2,40956,1,1,taskload,20,SellerBuyer,NA,Medium,Mental,18,2.9279
buysell_within2,40956,1,1,taskload,20,SellerBuyer,NA,Medium,Physical,21,1.678
buysell_within2,40956,1,1,taskload,20,SellerBuyer,NA,Medium,Frustration,16,3.8773
buysell_within2,40956,1,1,taskload,20,SellerBuyer,NA,Medium,Efficient,3,3.6124
buysell_within2,40956,1,1,taskload,20,SellerBuyer,NA,Medium,Depend,21,4.311
buysell_within2,40956,1,1,taskload,20,SellerBuyer,NA,Medium,Effort,21,3.2443
buysell_within2,40956,1,1,taskload,20,SellerBuyer,NA,Medium,Pleasure,1,7.495
buysell_within2,40956,1,1,taskload,20,SellerBuyer,NA,Medium,Performance,6,8.7938
buysell_within2,40956,1,1,taskload,20,SellerBuyer,NA,Medium,Temporal,9,2.9627
buysell_within2,40956,1,1,taskload,21,SellerBuyer,NA,High,Frustration,18,3.8625
buysell_within2,40956,1,1,taskload,21,SellerBuyer,NA,High,Depend,21,3.7119
buysell_within2,40956,1,1,taskload,21,SellerBuyer,NA,High,Temporal,8,3.6781
buysell_within2,40956,1,1,taskload,21,SellerBuyer,NA,High,Pleasure,3,3.7775
buysell_within2,40956,1,1,taskload,21,SellerBuyer,NA,High,Performance,18,3.043
buysell_within2,40956,1,1,taskload,21,SellerBuyer,NA,High,Physical,21,1.7947
buysell_within2,40956,1,1,taskload,21,SellerBuyer,NA,High,Meaning,3,1.6773
buysell_within2,40956,1,1,taskload,21,SellerBuyer,NA,High,Mental,18,4.2949
buysell_within2,40956,1,1,taskload,21,SellerBuyer,NA,High,Efficient,3,4.7949
buysell_within2,41054,1,1,main,1,BuyerSeller,Buyer,Low,NA,1.100384964,5.3062
buysell_within2,41054,1,1,main,2,BuyerSeller,Buyer,Medium,NA,2.098097826,3.629
buysell_within2,41054,1,1,main,3,BuyerSeller,Buyer,High,NA,2.62826087,2.7793
buysell_within2,41054,1,1,main,4,BuyerSeller,Buyer,Low,NA,3.434941123,1.6474
buysell_within2,41054,1,1,main,5,BuyerSeller,Buyer,High,NA,2.63607337,1.9286
buysell_within2,41054,1,1,main,6,BuyerSeller,Buyer,Medium,NA,2.827536232,2.87
buysell_within2,41054,1,1,main,7,BuyerSeller,Buyer,High,NA,2.423278986,2.9357
buysell_within2,41054,1,1,main,8,BuyerSeller,Buyer,Medium,NA,3.216213768,3.7949
buysell_within2,41054,1,1,main,9,BuyerSeller,Buyer,Low,NA,2.491009964,10.4191
buysell_within2,41054,1,1,main,10,BuyerSeller,Seller,Medium,NA,2.445538949,3.8205
buysell_within2,41054,1,1,main,11,BuyerSeller,Seller,Low,NA,3.567617754,1.6302
buysell_within2,41054,1,1,main,12,BuyerSeller,Seller,High,NA,2.685824275,5.1033
buysell_within2,41054,1,1,main,13,BuyerSeller,Seller,Medium,NA,3.03919837,4.3621
buysell_within2,41054,1,1,main,14,BuyerSeller,Seller,High,NA,3.343931159,6.9026
buysell_within2,41054,1,1,main,15,BuyerSeller,Seller,Low,NA,2.880548007,3.4189
buysell_within2,41054,1,1,main,16,BuyerSeller,Seller,High,NA,3.385824275,9.0298
buysell_within2,41054,1,1,main,17,BuyerSeller,Seller,Low,NA,2.874841486,2.2051
buysell_within2,41054,1,1,main,18,BuyerSeller,Seller,Medium,NA,3.561684783,2.4973
buysell_within2,41054,1,1,taskload,19,BuyerSeller,NA,Low,Frustration,15,4.5219
buysell_within2,41054,1,1,taskload,19,BuyerSeller,NA,Low,Efficient,12,2.321
buysell_within2,41054,1,1,taskload,19,BuyerSeller,NA,Low,Effort,10,2.3713
buysell_within2,41054,1,1,taskload,19,BuyerSeller,NA,Low,Performance,6,5.2124
buysell_within2,41054,1,1,taskload,19,BuyerSeller,NA,Low,Meaning,8,4.67
buysell_within2,41054,1,1,taskload,19,BuyerSeller,NA,Low,Physical,11,2.3952
buysell_within2,41054,1,1,taskload,19,BuyerSeller,NA,Low,Depend,11,3.7288
buysell_within2,41054,1,1,taskload,19,BuyerSeller,NA,Low,Mental,13,2.853
buysell_within2,41054,1,1,taskload,19,BuyerSeller,NA,Low,Pleasure,9,2.2194
buysell_within2,41054,1,1,taskload,19,BuyerSeller,NA,Low,Temporal,11,4.1032
buysell_within2,41054,1,1,taskload,20,BuyerSeller,NA,Medium,Performance,3,5.6446
buysell_within2,41054,1,1,taskload,20,BuyerSeller,NA,Medium,Depend,13,5.8855
buysell_within2,41054,1,1,taskload,20,BuyerSeller,NA,Medium,Mental,11,1.6459
buysell_within2,41054,1,1,taskload,20,BuyerSeller,NA,Medium,Efficient,11,2.6887
buysell_within2,41054,1,1,taskload,20,BuyerSeller,NA,Medium,Effort,9,3.9307
buysell_within2,41054,1,1,taskload,20,BuyerSeller,NA,Medium,Physical,8,1.5687
buysell_within2,41054,1,1,taskload,20,BuyerSeller,NA,Medium,Temporal,8,5.0872
buysell_within2,41054,1,1,taskload,20,BuyerSeller,NA,Medium,Pleasure,11,3.8801
buysell_within2,41054,1,1,taskload,20,BuyerSeller,NA,Medium,Meaning,8,2.5386
buysell_within2,41054,1,1,taskload,20,BuyerSeller,NA,Medium,Frustration,16,2.1197
buysell_within2,41054,1,1,taskload,21,BuyerSeller,NA,High,Depend,17,4.522
buysell_within2,41054,1,1,taskload,21,BuyerSeller,NA,High,Mental,15,1.6039
buysell_within2,41054,1,1,taskload,21,BuyerSeller,NA,High,Meaning,10,2.8125
buysell_within2,41054,1,1,taskload,21,BuyerSeller,NA,High,Physical,14,1.0459
buysell_within2,41054,1,1,taskload,21,BuyerSeller,NA,High,Pleasure,6,1.8275
buysell_within2,41054,1,1,taskload,21,BuyerSeller,NA,High,Effort,18,2.5852
buysell_within2,41054,1,1,taskload,21,BuyerSeller,NA,High,Temporal,8,2.8518
buysell_within2,41054,1,1,taskload,21,BuyerSeller,NA,High,Performance,6,2.4446
buysell_within2,41054,1,1,taskload,21,BuyerSeller,NA,High,Efficient,7,2.2212
buysell_within2,41054,1,1,taskload,21,BuyerSeller,NA,High,Frustration,17,1.5356
buysell_within2,41535,1,1,main,1,SellerBuyer,Seller,Low,NA,2.994183933,6.347
buysell_within2,41535,1,1,main,2,SellerBuyer,Seller,Medium,NA,4.977462741,1.093
buysell_within2,41535,1,1,main,3,SellerBuyer,Seller,High,NA,4.669211196,2.527
buysell_within2,41535,1,1,main,4,SellerBuyer,Seller,Low,NA,1.470374409,1.776
buysell_within2,41535,1,1,main,5,SellerBuyer,Seller,High,NA,4.552889858,6.648
buysell_within2,41535,1,1,main,6,SellerBuyer,Seller,Medium,NA,2.581243184,11.652
buysell_within2,41535,1,1,main,7,SellerBuyer,Seller,High,NA,4.070156307,2.982
buysell_within2,41535,1,1,main,8,SellerBuyer,Seller,Medium,NA,2.81388586,2.51
buysell_within2,41535,1,1,main,9,SellerBuyer,Seller,Low,NA,1.162122864,0.46
buysell_within2,41535,1,1,main,10,SellerBuyer,Buyer,Medium,NA,2.046165031,6.034
buysell_within2,41535,1,1,main,11,SellerBuyer,Buyer,Low,NA,1.941475827,11.982
buysell_within2,41535,1,1,main,12,SellerBuyer,Buyer,High,NA,3.110505271,54.571
buysell_within2,41535,1,1,main,14,SellerBuyer,Buyer,High,NA,3.721192294,1.445
buysell_within2,41535,1,1,main,15,SellerBuyer,Buyer,Low,NA,1.889131225,0.363
buysell_within2,41535,1,1,main,16,SellerBuyer,Buyer,High,NA,3.319883679,1.076
buysell_within2,41535,1,1,main,17,SellerBuyer,Buyer,Low,NA,1.67393675,0.645
buysell_within2,41535,1,1,main,18,SellerBuyer,Buyer,Medium,NA,2.02871683,1.399
buysell_within2,41535,1,1,taskload,19,SellerBuyer,NA,Low,Physical,1,2.612
buysell_within2,41535,1,1,taskload,19,SellerBuyer,NA,Low,Temporal,7,4.878
buysell_within2,41535,1,1,taskload,19,SellerBuyer,NA,Low,Efficient,9,1.559
buysell_within2,41535,1,1,taskload,19,SellerBuyer,NA,Low,Frustration,12,2.679
buysell_within2,41535,1,1,taskload,19,SellerBuyer,NA,Low,Performance,13,8.863
buysell_within2,41535,1,1,taskload,19,SellerBuyer,NA,Low,Effort,10,0.929
buysell_within2,41535,1,1,taskload,19,SellerBuyer,NA,Low,Meaning,12,0.943
buysell_within2,41535,1,1,taskload,19,SellerBuyer,NA,Low,Mental,8,3.451
buysell_within2,41535,1,1,taskload,19,SellerBuyer,NA,Low,Pleasure,12,35.348
buysell_within2,41535,1,1,taskload,19,SellerBuyer,NA,Low,Depend,13,0.477
buysell_within2,41535,1,1,taskload,20,SellerBuyer,NA,Medium,Efficient,15,1.225
buysell_within2,41535,1,1,taskload,20,SellerBuyer,NA,Medium,Pleasure,15,0.396
buysell_within2,41535,1,1,taskload,20,SellerBuyer,NA,Medium,Physical,4,1.85
buysell_within2,41535,1,1,taskload,20,SellerBuyer,NA,Medium,Performance,16,3.185
buysell_within2,41535,1,1,taskload,20,SellerBuyer,NA,Medium,Depend,11,0.345
buysell_within2,41535,1,1,taskload,20,SellerBuyer,NA,Medium,Frustration,15,0.594
buysell_within2,41535,1,1,taskload,20,SellerBuyer,NA,Medium,Temporal,15,0.381
buysell_within2,41535,1,1,taskload,20,SellerBuyer,NA,Medium,Meaning,11,1.692
buysell_within2,41535,1,1,taskload,20,SellerBuyer,NA,Medium,Mental,10,0.328
buysell_within2,41535,1,1,taskload,20,SellerBuyer,NA,Medium,Effort,8,1.362
buysell_within2,41535,1,1,taskload,21,SellerBuyer,NA,High,Pleasure,11,1.944
buysell_within2,41535,1,1,taskload,21,SellerBuyer,NA,High,Performance,11,0.791
buysell_within2,41535,1,1,taskload,21,SellerBuyer,NA,High,Physical,11,0.424
buysell_within2,41535,1,1,taskload,21,SellerBuyer,NA,High,Mental,8,0.2
buysell_within2,41535,1,1,taskload,21,SellerBuyer,NA,High,Efficient,12,0.392
buysell_within2,41535,1,1,taskload,21,SellerBuyer,NA,High,Temporal,14,0.363
buysell_within2,41535,1,1,taskload,21,SellerBuyer,NA,High,Meaning,11,0.126
buysell_within2,41535,1,1,taskload,21,SellerBuyer,NA,High,Depend,12,0.203
buysell_within2,41535,1,1,taskload,21,SellerBuyer,NA,High,Effort,13,1.316
buysell_within2,41535,1,1,taskload,21,SellerBuyer,NA,High,Frustration,13,0.363
buysell_within2,41609,1,1,main,1,SellerBuyer,Seller,Low,NA,1,3.9917
buysell_within2,41609,1,1,main,2,SellerBuyer,Seller,Medium,NA,1.988839286,1.263
buysell_within2,41609,1,1,main,3,SellerBuyer,Seller,High,NA,3.967492816,1.879
buysell_within2,41609,1,1,main,4,SellerBuyer,Seller,Low,NA,1.007517447,1.5342
buysell_within2,41609,1,1,main,5,SellerBuyer,Seller,High,NA,2.229448892,1.5456
buysell_within2,41609,1,1,main,6,SellerBuyer,Seller,Medium,NA,2.660380747,2.2799
buysell_within2,41609,1,1,main,7,SellerBuyer,Seller,High,NA,1.968390805,1.8796
buysell_within2,41609,1,1,main,8,SellerBuyer,Seller,Medium,NA,1.404428366,1.718
buysell_within2,41609,1,1,main,9,SellerBuyer,Seller,Low,NA,1,1.8133
buysell_within2,41609,1,1,main,10,SellerBuyer,Buyer,Medium,NA,1,3.2293
buysell_within2,41609,1,1,main,11,SellerBuyer,Buyer,Low,NA,1,4.8121
buysell_within2,41609,1,1,main,12,SellerBuyer,Buyer,High,NA,2.044463259,12.6309
buysell_within2,41609,1,1,main,13,SellerBuyer,Buyer,Medium,NA,2.033482143,9.1976
buysell_within2,41609,1,1,main,14,SellerBuyer,Buyer,High,NA,3.044232348,2.0788
buysell_within2,41609,1,1,main,15,SellerBuyer,Buyer,Low,NA,1,1.9786
buysell_within2,41609,1,1,main,16,SellerBuyer,Buyer,High,NA,2.887982348,1.869
buysell_within2,41609,1,1,main,17,SellerBuyer,Buyer,Low,NA,2.427776067,4.0155
buysell_within2,41609,1,1,main,18,SellerBuyer,Buyer,Medium,NA,1.905146757,5.4483
buysell_within2,41609,1,1,taskload,19,SellerBuyer,NA,Low,Meaning,10,3.4775
buysell_within2,41609,1,1,taskload,19,SellerBuyer,NA,Low,Performance,1,3.1669
buysell_within2,41609,1,1,taskload,19,SellerBuyer,NA,Low,Frustration,7,4.5773
buysell_within2,41609,1,1,taskload,19,SellerBuyer,NA,Low,Pleasure,5,6.0808
buysell_within2,41609,1,1,taskload,19,SellerBuyer,NA,Low,Depend,2,6.5282
buysell_within2,41609,1,1,taskload,19,SellerBuyer,NA,Low,Temporal,16,2.3637
buysell_within2,41609,1,1,taskload,19,SellerBuyer,NA,Low,Efficient,20,1.9611
buysell_within2,41609,1,1,taskload,19,SellerBuyer,NA,Low,Physical,7,1.4959
buysell_within2,41609,1,1,taskload,19,SellerBuyer,NA,Low,Effort,2,2.5678
buysell_within2,41609,1,1,taskload,19,SellerBuyer,NA,Low,Mental,5,1.679
buysell_within2,41609,1,1,taskload,20,SellerBuyer,NA,Medium,Efficient,11,5.5102
buysell_within2,41609,1,1,taskload,20,SellerBuyer,NA,Medium,Effort,8,0.847
buysell_within2,41609,1,1,taskload,20,SellerBuyer,NA,Medium,Pleasure,1,2.9638
buysell_within2,41609,1,1,taskload,20,SellerBuyer,NA,Medium,Physical,14,1.3444
buysell_within2,41609,1,1,taskload,20,SellerBuyer,NA,Medium,Performance,1,1.7636
buysell_within2,41609,1,1,taskload,20,SellerBuyer,NA,Medium,Depend,14,1.9269
buysell_within2,41609,1,1,taskload,20,SellerBuyer,NA,Medium,Mental,6,2.16
buysell_within2,41609,1,1,taskload,20,SellerBuyer,NA,Medium,Meaning,6,1.4282
buysell_within2,41609,1,1,taskload,20,SellerBuyer,NA,Medium,Frustration,18,1.9158
buysell_within2,41609,1,1,taskload,20,SellerBuyer,NA,Medium,Temporal,4,6.6951
buysell_within2,41609,1,1,taskload,21,SellerBuyer,NA,High,Frustration,17,2.0619
buysell_within2,41609,1,1,taskload,21,SellerBuyer,NA,High,Mental,6,1.5123
buysell_within2,41609,1,1,taskload,21,SellerBuyer,NA,High,Pleasure,7,4.8511
buysell_within2,41609,1,1,taskload,21,SellerBuyer,NA,High,Temporal,1,15.079
buysell_within2,41609,1,1,taskload,21,SellerBuyer,NA,High,Depend,19,2.1117
buysell_within2,41609,1,1,taskload,21,SellerBuyer,NA,High,Physical,9,1.7463
buysell_within2,41609,1,1,taskload,21,SellerBuyer,NA,High,Efficient,17,1.6451
buysell_within2,41609,1,1,taskload,21,SellerBuyer,NA,High,Meaning,1,1.4951
buysell_within2,41609,1,1,taskload,21,SellerBuyer,NA,High,Performance,1,8.5805
buysell_within2,41609,1,1,taskload,21,SellerBuyer,NA,High,Effort,21,28.8129
buysell_within2,41628,1,1,main,1,SellerBuyer,Seller,Low,NA,1.987106481,6.0378
buysell_within2,41628,1,1,main,2,SellerBuyer,Seller,Medium,NA,4.536087963,5.8194
buysell_within2,41628,1,1,main,3,SellerBuyer,Seller,High,NA,3.998310185,6.8519
buysell_within2,41628,1,1,main,4,SellerBuyer,Seller,Low,NA,2.450416667,3.5741
buysell_within2,41628,1,1,main,5,SellerBuyer,Seller,High,NA,2.414537037,14.6079
buysell_within2,41628,1,1,main,6,SellerBuyer,Seller,Medium,NA,2.631203704,2.8796
buysell_within2,41628,1,1,main,7,SellerBuyer,Seller,High,NA,3.055486111,2.7451
buysell_within2,41628,1,1,main,8,SellerBuyer,Seller,Medium,NA,1.973217593,2.0114
buysell_within2,41628,1,1,main,9,SellerBuyer,Seller,Low,NA,1.543402778,2.5535
buysell_within2,41628,1,1,main,10,SellerBuyer,Buyer,Medium,NA,2.024768519,3.1692
buysell_within2,41628,1,1,main,11,SellerBuyer,Buyer,Low,NA,1.617708333,16.7128
buysell_within2,41628,1,1,main,12,SellerBuyer,Buyer,High,NA,2.501064815,3.0385
buysell_within2,41628,1,1,main,13,SellerBuyer,Buyer,Medium,NA,1.51775463,3.1194
buysell_within2,41628,1,1,main,14,SellerBuyer,Buyer,High,NA,1.966736111,14.5052
buysell_within2,41628,1,1,main,15,SellerBuyer,Buyer,Low,NA,1.083148148,1.3017
buysell_within2,41628,1,1,main,16,SellerBuyer,Buyer,High,NA,2.512592593,16.4536
buysell_within2,41628,1,1,main,17,SellerBuyer,Buyer,Low,NA,1.528148148,15.0631
buysell_within2,41628,1,1,main,18,SellerBuyer,Buyer,Medium,NA,1.414259259,3.4093
buysell_within2,41628,1,1,taskload,19,SellerBuyer,NA,Low,Efficient,11,29.1031
buysell_within2,41628,1,1,taskload,19,SellerBuyer,NA,Low,Frustration,4,5.6127
buysell_within2,41628,1,1,taskload,19,SellerBuyer,NA,Low,Effort,3,3.9308
