experiment_name,id,effort_level,component,rating,rt,profile,score_diff,score_weighted,score_slope
ratingclicks_within,41008,Low,Pleasure,12,3.2954,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,Low,Temporal,19,2.3766,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,Low,Performance,14,2.5676,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,Low,Meaning,3,5.6298,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,Low,Mental,4,3.8464,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,Medium,Mental,11,3.0505,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,Medium,Pleasure,3,1.912,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,Medium,Frustration,18,2.3317,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,Medium,Performance,4,4.6627,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,Medium,Efficient,4,3.1261,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,Medium,Meaning,2,2.0965,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,Medium,Temporal,18,2.2684,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,Medium,Physical,2,2.1962,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,Medium,Effort,9,2.252,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,Medium,Depend,2,3.346,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,High,Depend,3,6.6938,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,High,Performance,4,3.5944,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,High,Pleasure,1,3.212,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,High,Efficient,1,5.315,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,High,Temporal,19,1.9942,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,High,Effort,13,2.9117,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,High,Meaning,1,2.6306,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,High,Physical,4,2.3468,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,High,Mental,2,2.5656,Increasing,8,4,3.9999999999999987
ratingclicks_within,41008,High,Frustration,21,1.9959,Increasing,8,4,3.9999999999999987
ratingclicks_within,41399,Low,Temporal,19,12.401,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Low,Frustration,15,46.557,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Low,Effort,1,7.754,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Low,Meaning,1,3.549,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Low,Depend,7,10.572,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Low,Mental,5,8.922,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Low,Physical,4,2.871,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Low,Efficient,17,5.225,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Low,Performance,1,4.925,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Low,Pleasure,7,4.104,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Medium,Temporal,10,6.027,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Medium,Meaning,1,2.286,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Medium,Frustration,7,2.489,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Medium,Physical,11,4.071,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Medium,Mental,5,2.875,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Medium,Efficient,11,5.271,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Medium,Performance,1,2.873,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Medium,Pleasure,11,5.253,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Medium,Depend,11,3.794,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,Medium,Effort,6,22.669,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,High,Physical,14,2.544,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,High,Effort,8,2.204,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,High,Performance,1,3.004,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,High,Meaning,1,4.455,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,High,Pleasure,6,2.387,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,High,Efficient,7,4.77,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,High,Temporal,4,2.899,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,High,Depend,14,3.274,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,High,Mental,9,4.259,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41399,High,Frustration,11,3.243,Increasing,7,3.5,3.4999999999999996
ratingclicks_within,41409,Low,Meaning,1,4.6998,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Low,Effort,6,6.7796,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Low,Physical,1,5.6463,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Low,Efficient,13,10.1121,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Low,Depend,5,6.3264,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Low,Mental,1,3.3774,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Low,Performance,1,6.6521,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Low,Temporal,2,3.3108,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Low,Frustration,1,4.1465,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Low,Pleasure,10,4.0766,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Medium,Efficient,15,3.2131,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Medium,Physical,1,1.7644,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Medium,Effort,1,2.3702,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Medium,Frustration,1,1.615,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Medium,Temporal,1,2.2975,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Medium,Performance,1,4.8125,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Medium,Depend,10,10.1312,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Medium,Meaning,3,3.2653,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Medium,Pleasure,10,6.7436,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,Medium,Mental,3,3.0949,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,High,Frustration,1,6.7749,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,High,Meaning,9,4.3361,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,High,Effort,7,4.112,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,High,Depend,11,12.2476,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,High,Pleasure,9,3.2624,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,High,Temporal,1,1.9245,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,High,Performance,4,2.4523,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,High,Efficient,13,2.8619,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,High,Physical,1,2.131,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41409,High,Mental,1,1.8529,Mixed,1,0.5,0.5000000000000001
ratingclicks_within,41425,Low,Pleasure,18,3.8095,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Low,Meaning,6,3.4214,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Low,Temporal,12,3.645,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Low,Effort,8,3.2541,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Low,Performance,18,4.1779,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Low,Physical,12,4.0702,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Low,Depend,7,7.9851,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Low,Frustration,14,3.437,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Low,Mental,9,2.4555,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Low,Efficient,6,2.6227,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Medium,Mental,14,5.5349,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Medium,Performance,6,5.5348,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Medium,Physical,15,9.8776,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Medium,Depend,13,3.889,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Medium,Efficient,14,2.604,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Medium,Frustration,14,2.9512,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Medium,Temporal,15,4.2272,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Medium,Pleasure,4,6.5405,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Medium,Effort,7,4.3689,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,Medium,Meaning,5,9.8503,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,High,Depend,15,3.1343,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,High,Frustration,16,2.9859,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,High,Temporal,5,6.1352,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,High,Effort,12,12.0196,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,High,Performance,7,3.1749,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,High,Meaning,8,2.2257,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,High,Mental,13,4.7007,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,High,Pleasure,5,1.6762,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,High,Physical,18,2.4221,Mixed,4,2,2.0000000000000004
ratingclicks_within,41425,High,Efficient,3,2.5348,Mixed,4,2,2.0000000000000004
ratingclicks_within,41500,Low,Frustration,1,12.7693,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Low,Efficient,8,5.7,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Low,Pleasure,14,4.9524,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Low,Depend,1,5.4074,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Low,Meaning,7,5.0763,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Low,Performance,1,4.8678,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Low,Effort,10,4.902,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Low,Temporal,10,8.0981,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Low,Physical,3,5.3087,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Low,Mental,3,5.0964,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Medium,Efficient,6,8.7966,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Medium,Depend,3,5.7115,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Medium,Mental,1,3.5007,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Medium,Frustration,3,3.3695,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Medium,Pleasure,13,3.6005,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Medium,Temporal,4,4.8194,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Medium,Physical,3,5.2994,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Medium,Meaning,4,4.9257,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Medium,Effort,5,9.2279,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,Medium,Performance,1,3.6689,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,High,Efficient,6,3.9373,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,High,Performance,1,2.9223,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,High,Temporal,13,3.8997,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,High,Meaning,4,2.402,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,High,Depend,3,3.921,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,High,Pleasure,13,13.8594,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,High,Frustration,3,2.8196,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,High,Physical,3,3.1396,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,High,Effort,4,7.28,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41500,High,Mental,3,2.8014,Decreasing,-6,-3,-3.0000000000000027
ratingclicks_within,41515,Low,Physical,14,5.1038,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Low,Meaning,13,3.3757,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Low,Depend,18,8.2932,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Low,Mental,20,2.0861,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Low,Performance,1,4.0228,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Low,Efficient,8,3.8193,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Low,Frustration,16,2.2356,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Low,Effort,16,2.8951,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Low,Temporal,3,4.4517,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Low,Pleasure,4,2.5105,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Medium,Performance,1,2.2866,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Medium,Pleasure,4,2.1267,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Medium,Meaning,1,3.4698,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Medium,Physical,1,2.5204,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Medium,Effort,16,3.12,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Medium,Mental,16,1.3438,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Medium,Depend,17,2.6783,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Medium,Efficient,3,4.9727,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Medium,Temporal,5,2.6203,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,Medium,Frustration,14,1.5336,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,High,Pleasure,4,2.8323,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,High,Performance,1,2.0873,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,High,Meaning,1,1.317,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,High,Physical,6,2.0458,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,High,Depend,14,2.6977,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,High,Efficient,5,2.9686,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,High,Mental,15,2.345,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,High,Frustration,16,2.281,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,High,Effort,5,1.9275,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41515,High,Temporal,7,1.5285,Decreasing,-11,-5.5,-5.500000000000005
ratingclicks_within,41798,Low,Frustration,16,4.733,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Low,Depend,19,5.707,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Low,Temporal,9,3.706,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Low,Performance,1,5.022,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Low,Physical,16,2.566,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Low,Pleasure,6,2.567,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Low,Mental,11,3.254,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Low,Effort,13,4.064,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Low,Efficient,14,3.056,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Low,Meaning,4,2.63,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Medium,Frustration,11,4.373,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Medium,Performance,1,2.605,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Medium,Temporal,8,2.164,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Medium,Pleasure,7,2.1,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Medium,Meaning,3,2.388,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Medium,Physical,2,3.984,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Medium,Effort,5,3.258,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Medium,Mental,5,2.468,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Medium,Depend,16,4.917,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,Medium,Efficient,19,1.638,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,High,Frustration,17,3.584,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,High,Effort,19,1.655,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,High,Depend,16,3.017,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,High,Temporal,2,4.848,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,High,Physical,5,1.772,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,High,Meaning,1,1.768,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,High,Mental,15,3.517,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,High,Efficient,4,1.648,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,High,Performance,4,1.946,Mixed,6,3,3.0000000000000018
ratingclicks_within,41798,High,Pleasure,1,2.255,Mixed,6,3,3.0000000000000018
ratingclicks_within,42006,Low,Meaning,2,4.8755,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Low,Efficient,3,3.2646,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Low,Pleasure,2,2.7148,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Low,Mental,10,2.9998,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Low,Depend,4,4.4496,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Low,Effort,5,6.3291,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Low,Temporal,3,3.5424,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Low,Physical,15,2.0577,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Low,Performance,10,5.7863,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Low,Frustration,19,4.2833,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Medium,Frustration,20,3.7571,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Medium,Physical,17,1.5787,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Medium,Meaning,5,1.5442,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Medium,Pleasure,3,3.1193,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Medium,Mental,10,2.0824,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Medium,Effort,14,2.9107,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Medium,Performance,10,2.4979,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Medium,Temporal,5,4.7861,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Medium,Efficient,2,3.1478,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,Medium,Depend,3,3.8437,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,High,Meaning,4,4.6502,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,High,Frustration,19,2.9254,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,High,Performance,11,1.4311,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,High,Depend,2,1.2648,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,High,Mental,3,2.9261,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,High,Physical,13,1.9985,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,High,Pleasure,1,2.3095,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,High,Efficient,1,0.9059,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,High,Effort,1,0.9978,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42006,High,Temporal,1,2.4147,Mixed,-4,-2,-2.0000000000000027
ratingclicks_within,42139,Low,Effort,6,6.9946,Increasing,9,4.5,4.500000000000001
ratingclicks_within,42139,Low,Meaning,7,9.6118,Increasing,9,4.5,4.500000000000001
ratingclicks_within,42139,Low,Frustration,6,3.8954,Increasing,9,4.5,4.500000000000001
ratingclicks_within,42139,Low,Temporal,11,19.6133,Increasing,9,4.5,4.500000000000001
ratingclicks_within,42139,Low,Depend,11,5.328,Increasing,9,4.5,4.500000000000001
ratingclicks_within,42139,Low,Mental,1,3.0122,Increasing,9,4.5,4.500000000000001
ratingclicks_within,42139,Low,Physical,6,3.0794,Increasing,9,4.5,4.500000000000001
ratingclicks_within,42139,Low,Performance,2,4.4954,Increasing,9,4.5,4.500000000000001
ratingclicks_within,42139,Low,Efficient,15,4.4989,Increasing,9,4.5,4.500000000000001
ratingclicks_within,42139,Low,Pleasure,11,2.5454,Increasing,9,4.5,4.500000000000001
ratingclicks_within,42139,Medium,Meaning,5,3.1937,Increasing,9,4.5,4.500000000000001
ratingclicks_within,42139,Medium,Depend,13,3.5285,Increasing,9,4.5,4.500000000000001
