experiment_name,experiment_id,id,condition,trial,effort_level,effort_steps,effort_ans,steps_correct,scale_type,rating,rt,gender,age,nasa_tlx
effortobserve,2349,43296,Liking,1,Low,30,30,1,Liking,2.003101852,7.406,Female,21,114
effortobserve,2349,43296,Liking,2,Medium,100,100,1,Liking,2.018356481,2.1287,Female,21,114
effortobserve,2349,43296,Liking,3,High,270,270,1,Liking,2.97900463,4.7053,Female,21,114
effortobserve,2349,43296,Liking,4,Low,30,30,1,Liking,2.99962963,2.8071,Female,21,114
effortobserve,2349,43296,Liking,5,High,270,270,1,Liking,3.959351852,0.8621,Female,21,114
effortobserve,2349,43296,Liking,6,Medium,100,100,1,Liking,4.012893519,0.9317,Female,21,114
effortobserve,2349,43296,Liking,7,High,270,270,1,Liking,2.955023148,0.6299,Female,21,114
effortobserve,2349,43296,Liking,8,Medium,100,100,1,Liking,2.923333333,1.5609,Female,21,114
effortobserve,2349,43296,Liking,9,Low,30,30,1,Liking,2.690740741,1.9121,Female,21,114
effortobserve,2349,43296,Liking,10,Medium,100,30,0,Liking,2.75099537,5.2875,Female,21,114
effortobserve,2349,43296,Liking,11,Low,30,30,1,Liking,3.164490741,1.3464,Female,21,114
effortobserve,2349,43296,Liking,12,High,270,270,1,Liking,3.319606481,1.0793,Female,21,114
effortobserve,2349,43296,Liking,13,Medium,100,30,0,Liking,2.49037037,2.2299,Female,21,114
effortobserve,2349,43296,Liking,14,High,270,270,1,Liking,4.231087963,0.8136,Female,21,114
effortobserve,2349,43296,Liking,15,Low,30,30,1,Liking,3.837384259,0.8931,Female,21,114
effortobserve,2349,43296,Liking,16,High,270,270,1,Liking,3.518333333,0.7447,Female,21,114
effortobserve,2349,43296,Liking,17,Low,30,30,1,Liking,3.644375,0.6617,Female,21,114
effortobserve,2349,43296,Liking,18,Medium,100,100,1,Liking,3.355486111,0.6607,Female,21,114
effortobserve,2349,43409,Value,1,Low,30,30,1,Value,3.014179791,7.4665,Male,20,210
effortobserve,2349,43409,Value,2,Medium,100,100,1,Value,4.892987704,3.4118,Male,20,210
effortobserve,2349,43409,Value,3,High,270,270,1,Value,3.957128614,5.0844,Male,20,210
effortobserve,2349,43409,Value,4,Low,30,30,1,Value,3.038994345,4.504,Male,20,210
effortobserve,2349,43409,Value,5,High,270,270,1,Value,2.074775673,3.89,Male,20,210
effortobserve,2349,43409,Value,6,Medium,100,100,1,Value,1.1743659,1.2777,Male,20,210
effortobserve,2349,43409,Value,7,High,270,270,1,Value,1,4.4113,Male,20,210
effortobserve,2349,43409,Value,8,Medium,100,100,1,Value,1.06092838,1.9842,Male,20,210
effortobserve,2349,43409,Value,9,Low,30,30,1,Value,3.467929545,0.7895,Male,20,210
effortobserve,2349,43409,Value,10,Medium,100,100,1,Value,1.036113989,1.6364,Male,20,210
effortobserve,2349,43409,Value,11,Low,30,30,1,Value,4.233632436,0.9743,Male,20,210
effortobserve,2349,43409,Value,12,High,270,270,1,Value,3.921679623,0.9448,Male,20,210
effortobserve,2349,43409,Value,13,Medium,100,100,1,Value,2.680957129,1.7382,Male,20,210
effortobserve,2349,43409,Value,14,High,270,270,1,Value,1.266533732,1.6195,Male,20,210
effortobserve,2349,43409,Value,15,Low,30,30,1,Value,2.078320702,1.905,Male,20,210
effortobserve,2349,43409,Value,16,High,270,270,1,Value,3.528193415,1.4888,Male,20,210
effortobserve,2349,43409,Value,17,Low,30,100,0,Value,4.322255564,1.3889,Male,20,210
effortobserve,2349,43409,Value,18,Medium,100,100,1,Value,3.159521436,1.3398,Male,20,210
effortobserve,2349,43502,Liking,1,Low,30,30,1,Liking,1.946929414,4.0748,Female,21,110
effortobserve,2349,43502,Liking,2,Medium,100,100,1,Liking,2.056481339,4.1306,Female,21,110
effortobserve,2349,43502,Liking,3,High,270,270,1,Liking,2.99520271,0.6042,Female,21,110
effortobserve,2349,43502,Liking,4,Low,30,30,1,Liking,1.980215923,0.9072,Female,21,110
effortobserve,2349,43502,Liking,5,High,270,270,1,Liking,3.045143165,0.5594,Female,21,110
effortobserve,2349,43502,Liking,6,Medium,100,100,1,Liking,3.006068906,0.5274,Female,21,110
effortobserve,2349,43502,Liking,7,High,270,270,1,Liking,3.02158433,1.4454,Female,21,110
effortobserve,2349,43502,Liking,8,Medium,100,100,1,Liking,3.05926831,0.7977,Female,21,110
effortobserve,2349,43502,Liking,9,Low,30,30,1,Liking,3.024954459,1.5389,Female,21,110
effortobserve,2349,43502,Liking,10,Medium,100,100,1,Liking,3.859419365,2.072,Female,21,110
effortobserve,2349,43502,Liking,11,Low,30,30,1,Liking,1.177254379,2.5553,Female,21,110
effortobserve,2349,43502,Liking,12,High,270,270,1,Liking,3.033350117,1.5065,Female,21,110
effortobserve,2349,43502,Liking,13,Medium,100,270,0,Liking,3.059095661,0.8084,Female,21,110
effortobserve,2349,43502,Liking,14,High,270,270,1,Liking,3.130572339,0.609,Female,21,110
effortobserve,2349,43502,Liking,15,Low,30,30,1,Liking,2.970402192,3.18,Female,21,110
effortobserve,2349,43502,Liking,16,High,270,270,1,Liking,3.053707196,0.8309,Female,21,110
effortobserve,2349,43502,Liking,17,Low,30,30,1,Liking,3.063427387,0.8156,Female,21,110
effortobserve,2349,43502,Liking,18,Medium,100,100,1,Liking,2.551086994,1.1568,Female,21,110
effortobserve,2349,43556,Value,1,Low,30,30,1,Value,3.019753162,7.2942,Male,21,218
effortobserve,2349,43556,Value,2,Medium,100,100,1,Value,3.528395288,11.0968,Male,21,218
effortobserve,2349,43556,Value,3,High,270,270,1,Value,3.790123457,3.2427,Male,21,218
effortobserve,2349,43556,Value,4,Low,30,30,1,Value,2.985185411,1.1726,Male,21,218
effortobserve,2349,43556,Value,5,High,270,270,1,Value,3.992592517,1.5205,Male,21,218
effortobserve,2349,43556,Value,6,Medium,100,100,1,Value,3.45925941,1.1369,Male,21,218
effortobserve,2349,43556,Value,7,High,270,270,1,Value,3.972839732,1.8251,Male,21,218
effortobserve,2349,43556,Value,8,Medium,100,100,1,Value,3.45925941,1.9792,Male,21,218
effortobserve,2349,43556,Value,9,Low,30,30,1,Value,3.029629554,1.2417,Male,21,218
effortobserve,2349,43556,Value,10,Medium,100,100,1,Value,3.444444444,0.9259,Male,21,218
effortobserve,2349,43556,Value,11,Low,30,30,1,Value,3.009876769,0.9201,Male,21,218
effortobserve,2349,43556,Value,12,High,270,270,1,Value,4.046913806,1.1366,Male,21,218
effortobserve,2349,43556,Value,13,Medium,100,100,1,Value,3.523456715,0.7279,Male,21,218
effortobserve,2349,43556,Value,14,High,270,270,1,Value,4.017283875,1.3201,Male,21,218
effortobserve,2349,43556,Value,15,Low,30,30,1,Value,3.004938196,0.9769,Male,21,218
effortobserve,2349,43556,Value,16,High,270,270,1,Value,3.992592517,2.1249,Male,21,218
effortobserve,2349,43556,Value,17,Low,30,30,1,Value,2.990123607,2.5514,Male,21,218
effortobserve,2349,43556,Value,18,Medium,100,100,1,Value,3.483950768,0.894,Male,21,218
effortobserve,2349,43558,Liking,1,Low,30,30,1,Liking,3.972839808,3.6017,Female,19,119
effortobserve,2349,43558,Liking,2,Medium,100,100,1,Liking,3.913580548,2.2795,Female,19,119
effortobserve,2349,43558,Liking,3,High,270,270,1,Liking,4.950617585,0.8505,Female,19,119
effortobserve,2349,43558,Liking,4,Low,30,30,1,Liking,1.039506248,1.9428,Female,19,119
effortobserve,2349,43558,Liking,5,High,270,270,1,Liking,2.145679163,2.0362,Female,19,119
effortobserve,2349,43558,Liking,6,Medium,100,100,1,Liking,4.01234583,0.9348,Female,19,119
effortobserve,2349,43558,Liking,7,High,270,270,1,Liking,2.437037037,1.5662,Female,19,119
effortobserve,2349,43558,Liking,8,Medium,100,100,1,Liking,3.306173141,1.7195,Female,19,119
effortobserve,2349,43558,Liking,9,Low,30,30,1,Liking,4.318518519,1.1388,Female,19,119
effortobserve,2349,43558,Liking,10,Medium,100,100,1,Liking,3.686419904,0.8706,Female,19,119
effortobserve,2349,43558,Liking,11,Low,30,30,1,Liking,3.439506474,0.8702,Female,19,119
effortobserve,2349,43558,Liking,12,High,270,270,1,Liking,4.733333333,0.8701,Female,19,119
effortobserve,2349,43558,Liking,13,Medium,100,270,0,Liking,3.671605089,2.8316,Female,19,119
effortobserve,2349,43558,Liking,14,High,270,270,1,Liking,3.869136104,1.3924,Female,19,119
effortobserve,2349,43558,Liking,15,Low,30,30,1,Liking,4.950617585,0.8533,Female,19,119
effortobserve,2349,43558,Liking,16,High,270,270,1,Liking,3.019753237,2.0194,Female,19,119
effortobserve,2349,43558,Liking,17,Low,30,30,1,Liking,4.234568052,0.8761,Female,19,119
effortobserve,2349,43558,Liking,18,Medium,100,100,1,Liking,3.567901385,1.1038,Female,19,119
effortobserve,2349,43559,Value,1,Low,30,30,1,Value,3.143210178,2.7699,Female,20,271
effortobserve,2349,43559,Value,2,Medium,100,100,1,Value,2.940740741,2.3693,Female,20,271
effortobserve,2349,43559,Value,3,High,270,100,0,Value,2.99506203,1.2858,Female,20,271
effortobserve,2349,43559,Value,4,Low,30,30,1,Value,2.491358326,4.2538,Female,20,271
effortobserve,2349,43559,Value,5,High,270,270,1,Value,3.019753237,5.0857,Female,20,271
effortobserve,2349,43559,Value,6,Medium,100,100,1,Value,2.846913882,3.2895,Female,20,271
effortobserve,2349,43559,Value,7,High,270,100,0,Value,2.550617585,1.7711,Female,20,271
effortobserve,2349,43559,Value,8,Medium,100,100,1,Value,2.338271756,1.2526,Female,20,271
effortobserve,2349,43559,Value,9,Low,30,30,1,Value,1.923456941,1.8864,Female,20,271
effortobserve,2349,43559,Value,10,Medium,100,100,1,Value,3.02962963,1.3005,Female,20,271
effortobserve,2349,43559,Value,11,Low,30,30,1,Value,2.516049533,1.6877,Female,20,271
effortobserve,2349,43559,Value,12,High,270,270,1,Value,2.985185185,1.5057,Female,20,271
effortobserve,2349,43559,Value,13,Medium,100,100,1,Value,3.098765734,3.7524,Female,20,271
effortobserve,2349,43559,Value,14,High,270,100,0,Value,3.172839808,1.1235,Female,20,271
effortobserve,2349,43559,Value,15,Low,30,30,1,Value,4.985185185,2.7229,Female,20,271
effortobserve,2349,43559,Value,16,High,270,270,1,Value,4.066666667,1.5172,Female,20,271
effortobserve,2349,43559,Value,17,Low,30,30,1,Value,3.316049533,3.2482,Female,20,271
effortobserve,2349,43559,Value,18,Medium,100,100,1,Value,2.925925926,13.016,Female,20,271
effortobserve,2349,43598,Value,1,Low,30,30,1,Value,1.010416667,6.819,Female,19,145
effortobserve,2349,43598,Value,2,Medium,100,100,1,Value,1.953125,7.085,Female,19,145
effortobserve,2349,43598,Value,3,High,270,270,1,Value,2.78125,1.276,Female,19,145
effortobserve,2349,43598,Value,4,Low,30,30,1,Value,1.026041667,1.034,Female,19,145
effortobserve,2349,43598,Value,5,High,270,270,1,Value,2.854166667,0.79,Female,19,145
effortobserve,2349,43598,Value,6,Medium,100,100,1,Value,1.953125,0.937,Female,19,145
effortobserve,2349,43598,Value,7,High,270,270,1,Value,2.848958333,1.142,Female,19,145
effortobserve,2349,43598,Value,8,Medium,100,100,1,Value,1.963541667,0.749,Female,19,145
effortobserve,2349,43598,Value,9,Low,30,30,1,Value,1.010416667,0.536,Female,19,145
effortobserve,2349,43598,Value,10,Medium,100,100,1,Value,1.963541667,1.116,Female,19,145
effortobserve,2349,43598,Value,11,Low,30,30,1,Value,1.057291667,0.543,Female,19,145
effortobserve,2349,43598,Value,12,High,270,270,1,Value,2.880208333,0.833,Female,19,145
effortobserve,2349,43598,Value,13,Medium,100,100,1,Value,2.015625,0.498,Female,19,145
effortobserve,2349,43598,Value,14,High,270,270,1,Value,2.807291667,0.764,Female,19,145
effortobserve,2349,43598,Value,15,Low,30,30,1,Value,1.020833333,0.491,Female,19,145
effortobserve,2349,43598,Value,16,High,270,270,1,Value,2.895833333,0.985,Female,19,145
effortobserve,2349,43598,Value,17,Low,30,30,1,Value,1.026041667,0.901,Female,19,145
effortobserve,2349,43598,Value,18,Medium,100,100,1,Value,2.020833333,1.885,Female,19,145
effortobserve,2349,43605,Value,1,Low,30,30,1,Value,2.961736111,6.1727,Female,19,318
effortobserve,2349,43605,Value,1,Low,30,30,1,Value,3.000347222,0.9504,Female,19,318
effortobserve,2349,43605,Value,2,Medium,100,100,1,Value,2.76,1.0393,Female,19,318
effortobserve,2349,43605,Value,2,Medium,100,100,1,Value,1.96900463,1.169,Female,19,318
effortobserve,2349,43605,Value,3,High,270,270,1,Value,3.929909966,6.1018,Female,19,318
effortobserve,2349,43605,Value,3,High,270,270,1,Value,1.975578704,1.2309,Female,19,318
effortobserve,2349,43605,Value,4,Low,30,270,0,Value,3.292059255,1.9357,Female,19,318
effortobserve,2349,43605,Value,4,Low,30,30,1,Value,2.954652778,15.0271,Female,19,318
effortobserve,2349,43605,Value,5,High,270,270,1,Value,3.343409757,18.7167,Female,19,318
effortobserve,2349,43605,Value,5,High,270,270,1,Value,3.986967593,1.9574,Female,19,318
effortobserve,2349,43605,Value,6,Medium,100,100,1,Value,3.998959602,1.916,Female,19,318
effortobserve,2349,43605,Value,6,Medium,100,100,1,Value,2.975486111,1.1007,Female,19,318
effortobserve,2349,43605,Value,7,High,270,270,1,Value,3.000050751,2.5594,Female,19,318
effortobserve,2349,43605,Value,7,High,270,30,0,Value,4.266782407,16.8414,Female,19,318
effortobserve,2349,43605,Value,8,Medium,100,100,1,Value,2.030146163,6.9332,Female,19,318
effortobserve,2349,43605,Value,8,Medium,100,100,1,Value,2.995902778,1.1033,Female,19,318
effortobserve,2349,43605,Value,9,Low,30,30,1,Value,3.553593179,1.9816,Female,19,318
effortobserve,2349,43605,Value,9,Low,30,30,1,Value,2.949606481,9.7267,Female,19,318
effortobserve,2349,43754,Value,1,Low,30,30,1,Value,1.008587963,5.6407,Female,18,92
effortobserve,2349,43754,Value,2,Medium,100,100,1,Value,2.003611111,3.7992,Female,18,92
effortobserve,2349,43754,Value,3,High,270,30,0,Value,2.697407407,3.1512,Female,18,92
effortobserve,2349,43754,Value,4,Low,30,30,1,Value,2.495277778,2.6894,Female,18,92
effortobserve,2349,43754,Value,5,High,270,270,1,Value,3.986041667,1.0037,Female,18,92
effortobserve,2349,43754,Value,6,Medium,100,100,1,Value,2.923009259,1.1553,Female,18,92
effortobserve,2349,43754,Value,7,High,270,270,1,Value,4.850439815,0.9044,Female,18,92
effortobserve,2349,43754,Value,8,Medium,100,100,1,Value,2.598958333,1.819,Female,18,92
effortobserve,2349,43754,Value,9,Low,30,30,1,Value,1.963032407,0.9404,Female,18,92
effortobserve,2349,43754,Value,10,Medium,100,100,1,Value,2.098912037,0.7861,Female,18,92
effortobserve,2349,43754,Value,11,Low,30,30,1,Value,2.341805556,1.1008,Female,18,92
effortobserve,2349,43754,Value,12,High,270,270,1,Value,1.245185185,1.0715,Female,18,92
effortobserve,2349,43754,Value,13,Medium,100,100,1,Value,1.288449074,0.9884,Female,18,92
effortobserve,2349,43754,Value,14,High,270,270,1,Value,2.037685185,0.7708,Female,18,92
effortobserve,2349,43754,Value,15,Low,30,30,1,Value,1.898125,0.6718,Female,18,92
effortobserve,2349,43754,Value,16,High,270,270,1,Value,2.479259259,0.7861,Female,18,92
effortobserve,2349,43754,Value,17,Low,30,30,1,Value,2.958194444,0.7691,Female,18,92
effortobserve,2349,43754,Value,18,Medium,100,100,1,Value,2.978796296,0.7182,Female,18,92
effortobserve,2349,43769,Liking,1,Low,30,30,1,Liking,3.47867027,4.6646,Female,19,171
effortobserve,2349,43769,Liking,2,Medium,100,100,1,Liking,4.548292053,1.9911,Female,19,171
effortobserve,2349,43769,Liking,3,High,270,270,1,Liking,4.713758079,1.6947,Female,19,171
effortobserve,2349,43769,Liking,4,Low,30,30,1,Liking,5,3.5851,Female,19,171
effortobserve,2349,43769,Liking,5,High,270,270,1,Liking,4.701939239,1.2057,Female,19,171
effortobserve,2349,43769,Liking,6,Medium,100,100,1,Liking,4.713758079,1.767,Female,19,171
effortobserve,2349,43769,Liking,7,High,270,270,1,Liking,2.562696124,1.1527,Female,19,171
effortobserve,2349,43769,Liking,8,Medium,100,100,1,Liking,2.373591965,1.6277,Female,19,171
effortobserve,2349,43769,Liking,9,Low,30,30,1,Liking,3.330932504,1.3619,Female,19,171
effortobserve,2349,43769,Liking,10,Medium,100,100,1,Liking,3.431394456,5.3938,Female,19,171
effortobserve,2349,43769,Liking,11,Low,30,30,1,Liking,1.558079319,3.0984,Female,19,171
effortobserve,2349,43769,Liking,12,High,270,270,1,Liking,3.549584668,1.2675,Female,19,171
effortobserve,2349,43769,Liking,13,Medium,100,100,1,Liking,2.290858726,2.7084,Female,19,171
effortobserve,2349,43769,Liking,14,High,270,270,1,Liking,3.726869986,0.9715,Female,19,171
effortobserve,2349,43769,Liking,15,Low,30,30,1,Liking,2.533148571,2.1741,Female,19,171
effortobserve,2349,43769,Liking,16,High,270,270,1,Liking,3.502308403,3.9043,Female,19,171
effortobserve,2349,43769,Liking,17,Low,30,30,1,Liking,2.639519942,2.7041,Female,19,171
effortobserve,2349,43769,Liking,18,Medium,100,100,1,Liking,1.333518186,1.724,Female,19,171
effortobserve,2349,43892,Value,1,Low,30,30,1,Value,2.015625,7.125,Male,22,82
effortobserve,2349,43892,Value,2,Medium,100,100,1,Value,3.03125,2.528,Male,22,82
effortobserve,2349,43892,Value,3,High,270,270,1,Value,3.958333333,3.113,Male,22,82
effortobserve,2349,43892,Value,4,Low,30,30,1,Value,1.625,7.264,Male,22,82
effortobserve,2349,43892,Value,5,High,270,270,1,Value,2.994791667,2.669,Male,22,82
effortobserve,2349,43892,Value,6,Medium,100,100,1,Value,2.005208333,3.9,Male,22,82
effortobserve,2349,43892,Value,7,High,270,270,1,Value,2.723958333,2.672,Male,22,82
effortobserve,2349,43892,Value,8,Medium,100,100,1,Value,1.010416667,4.74,Male,22,82
effortobserve,2349,43892,Value,9,Low,30,30,1,Value,3.005208333,2.252,Male,22,82
effortobserve,2349,43892,Value,10,Medium,100,100,1,Value,2.932291667,6.822,Male,22,82
effortobserve,2349,43892,Value,11,Low,30,30,1,Value,3,2.597,Male,22,82
effortobserve,2349,43892,Value,12,High,270,270,1,Value,2.697916667,2.496,Male,22,82
effortobserve,2349,43892,Value,13,Medium,100,30,0,Value,2.963541667,0.962,Male,22,82
effortobserve,2349,43892,Value,14,High,270,270,1,Value,2.677083333,1.927,Male,22,82
effortobserve,2349,43892,Value,15,Low,30,30,1,Value,1.088541667,0.662,Male,22,82
effortobserve,2349,43892,Value,16,High,270,270,1,Value,2.682291667,1.567,Male,22,82
effortobserve,2349,43892,Value,17,Low,30,30,1,Value,1.786458333,4.046,Male,22,82
effortobserve,2349,43892,Value,18,Medium,100,100,1,Value,1.4375,1.394,Male,22,82
effortobserve,2349,43914,Liking,1,Low,30,30,1,Liking,2.99962963,6.9006,Female,18,167
effortobserve,2349,43914,Liking,2,Medium,100,100,1,Liking,3.616875,3.8541,Female,18,167
effortobserve,2349,43914,Liking,3,High,270,270,1,Liking,4.011990741,2.497,Female,18,167
effortobserve,2349,43914,Liking,4,Low,30,30,1,Liking,3.985277778,2.595,Female,18,167
effortobserve,2349,43914,Liking,5,High,270,270,1,Liking,4.003194444,2.6608,Female,18,167
effortobserve,2349,43914,Liking,6,Medium,100,100,1,Liking,4.506898148,1.4012,Female,18,167
effortobserve,2349,43914,Liking,7,High,270,270,1,Liking,4.017986111,2.9527,Female,18,167
effortobserve,2349,43914,Liking,8,Medium,100,100,1,Liking,3.996134259,1.5028,Female,18,167
effortobserve,2349,43914,Liking,9,Low,30,30,1,Liking,4.045138889,1.7059,Female,18,167
effortobserve,2349,43914,Liking,10,Medium,100,100,1,Liking,4.401319444,0.6358,Female,18,167
effortobserve,2349,43914,Liking,11,Low,30,30,1,Liking,3.963333333,1.158,Female,18,167
effortobserve,2349,43914,Liking,12,High,270,270,1,Liking,4.497222222,1.4948,Female,18,167
effortobserve,2349,43914,Liking,13,Medium,100,100,1,Liking,3.465462963,1.4367,Female,18,167
effortobserve,2349,43914,Liking,14,High,270,270,1,Liking,3.988634259,1.6113,Female,18,167
effortobserve,2349,43914,Liking,15,Low,30,30,1,Liking,3.976550926,1.2967,Female,18,167
effortobserve,2349,43914,Liking,16,High,270,270,1,Liking,3.989027778,1.391,Female,18,167
effortobserve,2349,43914,Liking,17,Low,30,30,1,Liking,4.504421296,1.3312,Female,18,167
effortobserve,2349,43914,Liking,18,Medium,100,100,1,Liking,3.357893519,1.2134,Female,18,167
effortobserve,2349,43964,Liking,1,Low,30,30,1,Liking,3.728888889,6.082,Male,21,104
effortobserve,2349,43964,Liking,2,Medium,100,100,1,Liking,3.183703704,5.29,Male,21,104
effortobserve,2349,43964,Liking,3,High,270,270,1,Liking,4.931851852,2.403,Male,21,104
effortobserve,2349,43964,Liking,4,Low,30,30,1,Liking,4.078518519,2.057,Male,21,104
effortobserve,2349,43964,Liking,5,High,270,270,1,Liking,3.254814815,1.002,Male,21,104
effortobserve,2349,43964,Liking,6,Medium,100,100,1,Liking,2.579259259,0.734,Male,21,104
effortobserve,2349,43964,Liking,7,High,270,270,1,Liking,3.592592593,2.122,Male,21,104
effortobserve,2349,43964,Liking,8,Medium,100,100,1,Liking,4.671111111,1.32,Male,21,104
effortobserve,2349,43964,Liking,9,Low,30,30,1,Liking,1.832592593,1.352,Male,21,104
effortobserve,2349,43964,Liking,10,Medium,100,100,1,Liking,3.32,1.568,Male,21,104
effortobserve,2349,43964,Liking,11,Low,30,30,1,Liking,1.411851852,2.35,Male,21,104
effortobserve,2349,43964,Liking,12,High,270,270,1,Liking,3.663703704,1.735,Male,21,104
effortobserve,2349,43964,Liking,13,Medium,100,100,1,Liking,3.094814815,1.456,Male,21,104
effortobserve,2349,43964,Liking,14,High,270,270,1,Liking,3.50962963,1.206,Male,21,104
effortobserve,2349,43964,Liking,15,Low,30,30,1,Liking,4.848888889,1.171,Male,21,104
effortobserve,2349,43964,Liking,16,High,270,270,1,Liking,3.776296296,1.835,Male,21,104
effortobserve,2349,43964,Liking,17,Low,30,30,1,Liking,3.64,0.97,Male,21,104
effortobserve,2349,43964,Liking,18,Medium,100,100,1,Liking,4.872592593,2.221,Male,21,104
effortobserve,2349,43989,Liking,1,Low,30,30,1,Liking,2.016296296,6.411,Female,18,197
effortobserve,2349,43989,Liking,2,Medium,100,100,1,Liking,1.957037037,2.401,Female,18,197
effortobserve,2349,43989,Liking,3,High,270,270,1,Liking,3.017777778,1.272,Female,18,197
effortobserve,2349,43989,Liking,4,Low,30,30,1,Liking,2.407407407,4.417,Female,18,197
effortobserve,2349,43989,Liking,5,High,270,270,1,Liking,3.681481481,1.286,Female,18,197
effortobserve,2349,43989,Liking,6,Medium,100,100,1,Liking,3.616296296,0.778,Female,18,197
effortobserve,2349,43989,Liking,7,High,270,270,1,Liking,3.557037037,1.191,Female,18,197
effortobserve,2349,43989,Liking,8,Medium,100,100,1,Liking,3.622222222,0.702,Female,18,197
effortobserve,2349,43989,Liking,9,Low,30,30,1,Liking,3.414814815,2.89,Female,18,197
effortobserve,2349,43989,Liking,10,Medium,100,100,1,Liking,2.822222222,1.52,Female,18,197
effortobserve,2349,43989,Liking,11,Low,30,30,1,Liking,3,0.649,Female,18,197
effortobserve,2349,43989,Liking,12,High,270,270,1,Liking,3.651851852,1.029,Female,18,197
effortobserve,2349,43989,Liking,13,Medium,100,100,1,Liking,4.031111111,1.134,Female,18,197
effortobserve,2349,43989,Liking,14,High,270,270,1,Liking,3.82962963,1.254,Female,18,197
effortobserve,2349,43989,Liking,15,Low,30,30,1,Liking,3.005925926,0.809,Female,18,197
effortobserve,2349,43989,Liking,16,High,270,270,1,Liking,3.077037037,0.996,Female,18,197
effortobserve,2349,43989,Liking,17,Low,30,30,1,Liking,2.798518519,1.437,Female,18,197
effortobserve,2349,43989,Liking,18,Medium,100,100,1,Liking,2.851851852,0.788,Female,18,197
effortobserve,2349,44122,Liking,1,Low,30,30,1,Liking,2.010711444,6.21,Female,19,141
effortobserve,2349,44122,Liking,2,Medium,100,100,1,Liking,2.996372613,4.7817,Female,19,141
effortobserve,2349,44122,Liking,3,High,270,270,1,Liking,3.036355252,2.2491,Female,19,141
effortobserve,2349,44122,Liking,4,Low,30,30,1,Liking,1.99921875,3.1974,Female,19,141
effortobserve,2349,44122,Liking,5,High,270,270,1,Liking,2.007262008,2.9081,Female,19,141
effortobserve,2349,44122,Liking,6,Medium,100,100,1,Liking,4.993726852,4.1921,Female,19,141
effortobserve,2349,44122,Liking,7,High,270,270,1,Liking,4.024406829,2.2813,Female,19,141
effortobserve,2349,44122,Liking,8,Medium,100,100,1,Liking,4.944065394,2.3323,Female,19,141
effortobserve,2349,44122,Liking,9,Low,30,30,1,Liking,3.001518374,6.2993,Female,19,141
effortobserve,2349,44122,Liking,10,Medium,100,100,1,Liking,1.952034867,2.4646,Female,19,141
effortobserve,2349,44122,Liking,11,Low,30,30,1,Liking,1.980684679,4.0488,Female,19,141
effortobserve,2349,44122,Liking,12,High,270,270,1,Liking,1.996950955,1.5314,Female,19,141
effortobserve,2349,44122,Liking,13,Medium,100,100,1,Liking,3.933982928,1.349,Female,19,141
effortobserve,2349,44122,Liking,14,High,270,270,1,Liking,4.981729601,2.1642,Female,19,141
effortobserve,2349,44122,Liking,15,Low,30,30,1,Liking,4.074029948,1.1647,Female,19,141
effortobserve,2349,44122,Liking,16,High,270,270,1,Liking,4.07580042,0.8979,Female,19,141
effortobserve,2349,44122,Liking,17,Low,30,30,1,Liking,3.045412326,1.4132,Female,19,141
effortobserve,2349,44122,Liking,18,Medium,100,100,1,Liking,3.963109447,0.9977,Female,19,141
effortobserve,2349,44151,Liking,1,Low,30,30,1,Liking,3.579799537,5.9594,Male,19,119
effortobserve,2349,44151,Liking,2,Medium,100,100,1,Liking,3.004112053,3.92,Male,19,119
effortobserve,2349,44151,Liking,3,High,270,270,1,Liking,3.974556669,1.9783,Male,19,119
effortobserve,2349,44151,Liking,4,Low,30,30,1,Liking,2.083012079,2.2853,Male,19,119
effortobserve,2349,44151,Liking,5,High,270,100,0,Liking,4.10614238,1.6667,Male,19,119
effortobserve,2349,44151,Liking,6,Medium,100,100,1,Liking,2.954767412,0.9247,Male,19,119
effortobserve,2349,44151,Liking,7,High,270,270,1,Liking,1.943202262,2.0263,Male,19,119
effortobserve,2349,44151,Liking,8,Medium,100,100,1,Liking,4.015677204,0.946,Male,19,119
effortobserve,2349,44151,Liking,9,Low,30,30,1,Liking,4.007453097,1.9088,Male,19,119
effortobserve,2349,44151,Liking,10,Medium,100,100,1,Liking,1.955538422,1.0275,Male,19,119
effortobserve,2349,44151,Liking,11,Low,30,30,1,Liking,2.962991519,1.2797,Male,19,119
effortobserve,2349,44151,Liking,12,High,270,270,1,Liking,2.087124133,1.4898,Male,19,119
effortobserve,2349,44151,Liking,13,Medium,100,100,1,Liking,2.967103572,6.3452,Male,19,119
effortobserve,2349,44151,Liking,14,High,270,270,1,Liking,3.053456695,1.8089,Male,19,119
effortobserve,2349,44151,Liking,15,Low,30,30,1,Liking,3.34541249,1.947,Male,19,119
effortobserve,2349,44151,Liking,16,High,270,270,1,Liking,2.979439733,1.074,Male,19,119
effortobserve,2349,44151,Liking,17,Low,30,30,1,Liking,3.966332562,6.7397,Male,19,119
effortobserve,2349,44151,Liking,18,Medium,100,100,1,Liking,1.967874582,1.1909,Male,19,119
effortobserve,2349,44212,Liking,1,Low,30,30,1,Liking,1.998499711,4.0314,Male,21,271
effortobserve,2349,44212,Liking,2,Medium,100,100,1,Liking,3.068699725,2.6769,Male,21,271
effortobserve,2349,44212,Liking,3,High,270,270,1,Liking,3.97271412,0.6783,Male,21,271
effortobserve,2349,44212,Liking,4,Low,30,30,1,Liking,2.98247215,0.6453,Male,21,271
