perspective,id,rt,gender,nasa_tlx,effort_steps,condition,trial,effort_level,rating,steps_req,age,adjusted_overall,experiment_name,effort_ans,scale_type
Perform,23,3.829,NA,310,103,Value,2,Medium,4,100,NA,59.666666666666664,NA,NA,NA
Perform,23,3.33,NA,310,273,Value,3,High,5,270,NA,59.666666666666664,NA,NA,NA
Perform,23,3.544,NA,310,34,Value,4,Low,2,30,NA,59.666666666666664,NA,NA,NA
Perform,23,3.543,NA,310,271,Value,5,High,5,270,NA,59.666666666666664,NA,NA,NA
Perform,23,3.461,NA,310,103,Value,6,Medium,3,100,NA,59.666666666666664,NA,NA,NA
Perform,23,3.975,NA,310,273,Value,7,High,5,270,NA,59.666666666666664,NA,NA,NA
Perform,23,4.559,NA,310,102,Value,8,Medium,3,100,NA,59.666666666666664,NA,NA,NA
Perform,23,4.368,NA,310,33,Value,9,Low,1,30,NA,59.666666666666664,NA,NA,NA
Perform,23,1.995,NA,310,103,Value,10,Medium,3,100,NA,59.666666666666664,NA,NA,NA
Perform,23,2.01,NA,310,33,Value,11,Low,1,30,NA,59.666666666666664,NA,NA,NA
Perform,23,3.357,NA,310,272,Value,12,High,4,270,NA,59.666666666666664,NA,NA,NA
Perform,23,3.104,NA,310,103,Value,13,Medium,3,100,NA,59.666666666666664,NA,NA,NA
Perform,23,2.779,NA,310,275,Value,14,High,5,270,NA,59.666666666666664,NA,NA,NA
Perform,23,1.901,NA,310,40,Value,15,Low,1,30,NA,59.666666666666664,NA,NA,NA
Perform,23,3.348,NA,310,273,Value,16,High,5,270,NA,59.666666666666664,NA,NA,NA
Perform,23,2.805,NA,310,32,Value,17,Low,1,30,NA,59.666666666666664,NA,NA,NA
Perform,23,4.806,NA,310,103,Value,18,Medium,3,100,NA,59.666666666666664,NA,NA,NA
Perform,24,6.26,NA,280,36,Value,1,Low,1,30,NA,57.666666666666664,NA,NA,NA
Perform,24,38.2,NA,280,106,Value,2,Medium,3,100,NA,57.666666666666664,NA,NA,NA
Perform,24,2.276,NA,280,276,Value,3,High,3,270,NA,57.666666666666664,NA,NA,NA
Perform,24,3.738,NA,280,34,Value,4,Low,1,30,NA,57.666666666666664,NA,NA,NA
Perform,24,2.412,NA,280,276,Value,5,High,5,270,NA,57.666666666666664,NA,NA,NA
Perform,24,4.01,NA,280,102,Value,6,Medium,1,100,NA,57.666666666666664,NA,NA,NA
Perform,24,8.097,NA,280,273,Value,7,High,5,270,NA,57.666666666666664,NA,NA,NA
Perform,24,4.023,NA,280,104,Value,8,Medium,3,100,NA,57.666666666666664,NA,NA,NA
Perform,24,2.957,NA,280,31,Value,9,Low,2,30,NA,57.666666666666664,NA,NA,NA
Perform,24,2.044,NA,280,98,Value,10,Medium,4,100,NA,57.666666666666664,NA,NA,NA
Perform,24,5.054,NA,280,35,Value,11,Low,1,30,NA,57.666666666666664,NA,NA,NA
Perform,24,5.623,NA,280,274,Value,12,High,1,270,NA,57.666666666666664,NA,NA,NA
Perform,24,2.824,NA,280,110,Value,13,Medium,5,100,NA,57.666666666666664,NA,NA,NA
Perform,24,8.373,NA,280,278,Value,14,High,3,270,NA,57.666666666666664,NA,NA,NA
Perform,24,4.694,NA,280,35,Value,15,Low,2,30,NA,57.666666666666664,NA,NA,NA
Perform,24,6.838,NA,280,273,Value,16,High,5,270,NA,57.666666666666664,NA,NA,NA
Perform,24,2.362,NA,280,29,Value,17,Low,3,30,NA,57.666666666666664,NA,NA,NA
Perform,24,2.397,NA,280,106,Value,18,Medium,5,100,NA,57.666666666666664,NA,NA,NA
Perform,25,3.09,NA,230,32,Liking,1,Low,3,30,NA,56.666666666666664,NA,NA,NA
Perform,25,6.731,NA,230,105,Liking,2,Medium,5,100,NA,56.666666666666664,NA,NA,NA
Perform,25,2.832,NA,230,273,Liking,3,High,4,270,NA,56.666666666666664,NA,NA,NA
Perform,25,2.525,NA,230,30,Liking,4,Low,2,30,NA,56.666666666666664,NA,NA,NA
Perform,25,7.203,NA,230,272,Liking,5,High,4,270,NA,56.666666666666664,NA,NA,NA
Perform,25,4.602,NA,230,103,Liking,6,Medium,2,100,NA,56.666666666666664,NA,NA,NA
Perform,25,3.581,NA,230,273,Liking,7,High,5,270,NA,56.666666666666664,NA,NA,NA
Perform,25,1.984,NA,230,104,Liking,8,Medium,1,100,NA,56.666666666666664,NA,NA,NA
Perform,25,5.048,NA,230,34,Liking,9,Low,5,30,NA,56.666666666666664,NA,NA,NA
Perform,25,1.985,NA,230,102,Liking,10,Medium,5,100,NA,56.666666666666664,NA,NA,NA
Perform,25,0.833,NA,230,34,Liking,11,Low,4,30,NA,56.666666666666664,NA,NA,NA
Perform,25,4.221,NA,230,272,Liking,12,High,3,270,NA,56.666666666666664,NA,NA,NA
Perform,25,2.579,NA,230,103,Liking,13,Medium,3,100,NA,56.666666666666664,NA,NA,NA
Perform,25,3.739,NA,230,273,Liking,14,High,3,270,NA,56.666666666666664,NA,NA,NA
Perform,25,2.726,NA,230,36,Liking,15,Low,2,30,NA,56.666666666666664,NA,NA,NA
Perform,25,1.701,NA,230,271,Liking,16,High,4,270,NA,56.666666666666664,NA,NA,NA
Perform,25,0.84,NA,230,33,Liking,17,Low,2,30,NA,56.666666666666664,NA,NA,NA
Perform,25,3.068,NA,230,104,Liking,18,Medium,3,100,NA,56.666666666666664,NA,NA,NA
Perform,26,4.181,NA,295,36,Value,1,Low,3,30,NA,67,NA,NA,NA
Perform,26,4.242,NA,295,104,Value,2,Medium,4,100,NA,67,NA,NA,NA
Perform,26,8.742,NA,295,272,Value,3,High,5,270,NA,67,NA,NA,NA
Perform,26,3.449,NA,295,38,Value,4,Low,3,30,NA,67,NA,NA,NA
Perform,26,5.344,NA,295,272,Value,5,High,4,270,NA,67,NA,NA,NA
Perform,26,5.118,NA,295,103,Value,6,Medium,3,100,NA,67,NA,NA,NA
Perform,26,3.358,NA,295,273,Value,7,High,4,270,NA,67,NA,NA,NA
Perform,26,2.904,NA,295,101,Value,8,Medium,5,100,NA,67,NA,NA,NA
Perform,26,4.376,NA,295,39,Value,9,Low,4,30,NA,67,NA,NA,NA
Perform,26,4.37,NA,295,106,Value,10,Medium,4,100,NA,67,NA,NA,NA
Perform,26,2.042,NA,295,34,Value,11,Low,4,30,NA,67,NA,NA,NA
Perform,26,4.026,NA,295,271,Value,12,High,4,270,NA,67,NA,NA,NA
Perform,26,4.374,NA,295,102,Value,13,Medium,3,100,NA,67,NA,NA,NA
Perform,26,5.667,NA,295,273,Value,14,High,5,270,NA,67,NA,NA,NA
Perform,26,6.059,NA,295,42,Value,15,Low,3,30,NA,67,NA,NA,NA
Perform,26,3.469,NA,295,274,Value,16,High,4,270,NA,67,NA,NA,NA
Perform,26,9.421,NA,295,51,Value,17,Low,3,30,NA,67,NA,NA,NA
Perform,26,1.899,NA,295,104,Value,18,Medium,4,100,NA,67,NA,NA,NA
Perform,27,11.276,NA,315,36,Value,1,Low,2,30,NA,57,NA,NA,NA
Perform,27,9.46,NA,315,103,Value,2,Medium,2,100,NA,57,NA,NA,NA
Perform,27,24.601,NA,315,308,Value,3,High,3,270,NA,57,NA,NA,NA
Perform,27,3.841,NA,315,30,Value,4,Low,3,30,NA,57,NA,NA,NA
Perform,27,10.945,NA,315,273,Value,5,High,3,270,NA,57,NA,NA,NA
Perform,27,13.306,NA,315,109,Value,6,Medium,2,100,NA,57,NA,NA,NA
Perform,27,9.328,NA,315,272,Value,7,High,4,270,NA,57,NA,NA,NA
Perform,27,12.517,NA,315,107,Value,8,Medium,3,100,NA,57,NA,NA,NA
Perform,27,7.659,NA,315,33,Value,9,Low,2,30,NA,57,NA,NA,NA
Perform,27,9.065,NA,315,104,Value,10,Medium,2,100,NA,57,NA,NA,NA
Perform,27,12.873,NA,315,32,Value,11,Low,1,30,NA,57,NA,NA,NA
Perform,27,10.007,NA,315,269,Value,12,High,4,270,NA,57,NA,NA,NA
Perform,27,6.766,NA,315,101,Value,13,Medium,2,100,NA,57,NA,NA,NA
Perform,27,11.66,NA,315,275,Value,14,High,4,270,NA,57,NA,NA,NA
Perform,27,10.977,NA,315,43,Value,15,Low,1,30,NA,57,NA,NA,NA
Perform,27,11.46,NA,315,282,Value,16,High,3,270,NA,57,NA,NA,NA
Perform,27,7.11,NA,315,32,Value,17,Low,2,30,NA,57,NA,NA,NA
Perform,27,14.654,NA,315,105,Value,18,Medium,2,100,NA,57,NA,NA,NA
Perform,28,4.526,NA,305,38,Value,1,Low,1,30,NA,55.333333333333336,NA,NA,NA
Perform,28,6.117,NA,305,108,Value,2,Medium,3,100,NA,55.333333333333336,NA,NA,NA
Perform,28,5.127,NA,305,273,Value,3,High,4,270,NA,55.333333333333336,NA,NA,NA
Perform,28,4.046,NA,305,33,Value,4,Low,1,30,NA,55.333333333333336,NA,NA,NA
Perform,28,4.192,NA,305,271,Value,5,High,4,270,NA,55.333333333333336,NA,NA,NA
Perform,28,4.538,NA,305,108,Value,6,Medium,2,100,NA,55.333333333333336,NA,NA,NA
Perform,28,2.543,NA,305,272,Value,7,High,4,270,NA,55.333333333333336,NA,NA,NA
Perform,28,3.217,NA,305,103,Value,8,Medium,2,100,NA,55.333333333333336,NA,NA,NA
Perform,28,3.456,NA,305,32,Value,9,Low,2,30,NA,55.333333333333336,NA,NA,NA
Perform,28,2.186,NA,305,101,Value,10,Medium,3,100,NA,55.333333333333336,NA,NA,NA
Perform,28,1.476,NA,305,30,Value,11,Low,1,30,NA,55.333333333333336,NA,NA,NA
Perform,28,2.556,NA,305,272,Value,12,High,5,270,NA,55.333333333333336,NA,NA,NA
Perform,28,2.53,NA,305,112,Value,13,Medium,3,100,NA,55.333333333333336,NA,NA,NA
Perform,28,1.347,NA,305,271,Value,14,High,3,270,NA,55.333333333333336,NA,NA,NA
Perform,28,3.093,NA,305,36,Value,15,Low,2,30,NA,55.333333333333336,NA,NA,NA
Perform,28,1.116,NA,305,273,Value,16,High,3,270,NA,55.333333333333336,NA,NA,NA
Perform,28,2.47,NA,305,35,Value,17,Low,2,30,NA,55.333333333333336,NA,NA,NA
Perform,28,2.836,NA,305,101,Value,18,Medium,3,100,NA,55.333333333333336,NA,NA,NA
Perform,29,9.226,NA,120,32,Liking,1,Low,4,30,NA,18.333333333333332,NA,NA,NA
Perform,29,4.405,NA,120,101,Liking,2,Medium,4,100,NA,18.333333333333332,NA,NA,NA
Perform,29,5.647,NA,120,271,Liking,3,High,4,270,NA,18.333333333333332,NA,NA,NA
Perform,29,5.869,NA,120,30,Liking,4,Low,4,30,NA,18.333333333333332,NA,NA,NA
Perform,29,4.479,NA,120,273,Liking,5,High,3,270,NA,18.333333333333332,NA,NA,NA
Perform,29,11.785,NA,120,105,Liking,6,Medium,4,100,NA,18.333333333333332,NA,NA,NA
Perform,29,6.094,NA,120,273,Liking,7,High,4,270,NA,18.333333333333332,NA,NA,NA
Perform,29,5.244,NA,120,102,Liking,8,Medium,4,100,NA,18.333333333333332,NA,NA,NA
Perform,29,3.707,NA,120,32,Liking,9,Low,4,30,NA,18.333333333333332,NA,NA,NA
Perform,29,6.817,NA,120,101,Liking,10,Medium,4,100,NA,18.333333333333332,NA,NA,NA
Perform,29,7.419,NA,120,36,Liking,11,Low,3,30,NA,18.333333333333332,NA,NA,NA
Perform,29,2.779,NA,120,270,Liking,12,High,4,270,NA,18.333333333333332,NA,NA,NA
Perform,29,4.032,NA,120,101,Liking,13,Medium,3,100,NA,18.333333333333332,NA,NA,NA
Perform,29,6.03,NA,120,276,Liking,14,High,4,270,NA,18.333333333333332,NA,NA,NA
Perform,29,4.5,NA,120,32,Liking,15,Low,5,30,NA,18.333333333333332,NA,NA,NA
Perform,29,2.178,NA,120,271,Liking,16,High,3,270,NA,18.333333333333332,NA,NA,NA
Perform,29,3.412,NA,120,33,Liking,17,Low,4,30,NA,18.333333333333332,NA,NA,NA
Perform,29,2.227,NA,120,102,Liking,18,Medium,4,100,NA,18.333333333333332,NA,NA,NA
Perform,30,4.023,NA,390,33,Liking,1,Low,2,30,NA,75.33333333333333,NA,NA,NA
Perform,30,3.691,NA,390,117,Liking,2,Medium,2,100,NA,75.33333333333333,NA,NA,NA
Perform,30,4.66,NA,390,269,Liking,3,High,2,270,NA,75.33333333333333,NA,NA,NA
Perform,30,4.726,NA,390,42,Liking,4,Low,2,30,NA,75.33333333333333,NA,NA,NA
Perform,30,5.819,NA,390,270,Liking,5,High,1,270,NA,75.33333333333333,NA,NA,NA
Perform,30,4.942,NA,390,102,Liking,6,Medium,2,100,NA,75.33333333333333,NA,NA,NA
Perform,30,4.673,NA,390,271,Liking,7,High,1,270,NA,75.33333333333333,NA,NA,NA
Perform,30,2.693,NA,390,100,Liking,8,Medium,2,100,NA,75.33333333333333,NA,NA,NA
Perform,30,3.805,NA,390,30,Liking,9,Low,2,30,NA,75.33333333333333,NA,NA,NA
Perform,30,2.614,NA,390,99,Liking,10,Medium,2,100,NA,75.33333333333333,NA,NA,NA
Perform,30,2.754,NA,390,29,Liking,11,Low,2,30,NA,75.33333333333333,NA,NA,NA
Perform,30,3.46,NA,390,271,Liking,12,High,1,270,NA,75.33333333333333,NA,NA,NA
Perform,30,3.104,NA,390,102,Liking,13,Medium,2,100,NA,75.33333333333333,NA,NA,NA
Perform,30,1.754,NA,390,271,Liking,14,High,2,270,NA,75.33333333333333,NA,NA,NA
Perform,30,1.94,NA,390,31,Liking,15,Low,2,30,NA,75.33333333333333,NA,NA,NA
Perform,30,1.617,NA,390,271,Liking,16,High,2,270,NA,75.33333333333333,NA,NA,NA
Perform,30,1.417,NA,390,30,Liking,17,Low,2,30,NA,75.33333333333333,NA,NA,NA
Perform,30,1.272,NA,390,102,Liking,18,Medium,2,100,NA,75.33333333333333,NA,NA,NA
Perform,31,3.238,Female,240,33,Wanting,1,Low,3,30,22,50,NA,NA,NA
Perform,31,5.994,Female,240,106,Wanting,2,Medium,4,100,22,50,NA,NA,NA
Perform,31,5.204,Female,240,272,Wanting,3,High,1,270,22,50,NA,NA,NA
Perform,31,3.019,Female,240,31,Wanting,4,Low,3,30,22,50,NA,NA,NA
Perform,31,5.08,Female,240,273,Wanting,5,High,1,270,22,50,NA,NA,NA
Perform,31,7.744,Female,240,101,Wanting,6,Medium,1,100,22,50,NA,NA,NA
Perform,31,4.125,Female,240,270,Wanting,7,High,3,270,22,50,NA,NA,NA
Perform,31,2.733,Female,240,103,Wanting,8,Medium,3,100,22,50,NA,NA,NA
Perform,31,3.519,Female,240,32,Wanting,9,Low,2,30,22,50,NA,NA,NA
Perform,31,5.266,Female,240,102,Wanting,10,Medium,4,100,22,50,NA,NA,NA
Perform,31,4.394,Female,240,37,Wanting,11,Low,3,30,22,50,NA,NA,NA
Perform,31,4.019,Female,240,273,Wanting,12,High,1,270,22,50,NA,NA,NA
Perform,31,1.961,Female,240,103,Wanting,13,Medium,5,100,22,50,NA,NA,NA
Perform,31,3.556,Female,240,271,Wanting,14,High,3,270,22,50,NA,NA,NA
Perform,31,2.328,Female,240,34,Wanting,15,Low,3,30,22,50,NA,NA,NA
Perform,31,2.849,Female,240,267,Wanting,16,High,1,270,22,50,NA,NA,NA
Perform,31,4.072,Female,240,33,Wanting,17,Low,5,30,22,50,NA,NA,NA
Perform,31,2.997,Female,240,102,Wanting,18,Medium,2,100,22,50,NA,NA,NA
Perform,32,4.759,Male,170,31,Wanting,1,Low,4,30,18,49,NA,NA,NA
Perform,32,3.688,Male,170,100,Wanting,2,Medium,1,100,18,49,NA,NA,NA
Perform,32,2.95,Male,170,271,Wanting,3,High,1,270,18,49,NA,NA,NA
Perform,32,3.688,Male,170,36,Wanting,4,Low,1,30,18,49,NA,NA,NA
Perform,32,3.713,Male,170,272,Wanting,5,High,1,270,18,49,NA,NA,NA
Perform,32,3.776,Male,170,112,Wanting,6,Medium,1,100,18,49,NA,NA,NA
Perform,32,2.84,Male,170,271,Wanting,7,High,1,270,18,49,NA,NA,NA
Perform,32,3.188,Male,170,100,Wanting,8,Medium,1,100,18,49,NA,NA,NA
Perform,32,3.723,Male,170,30,Wanting,9,Low,1,30,18,49,NA,NA,NA
Perform,32,3.283,Male,170,98,Wanting,10,Medium,1,100,18,49,NA,NA,NA
Perform,32,3.009,Male,170,30,Wanting,11,Low,1,30,18,49,NA,NA,NA
Perform,32,4.764,Male,170,272,Wanting,12,High,1,270,18,49,NA,NA,NA
Perform,32,1.093,Male,170,101,Wanting,13,Medium,1,100,18,49,NA,NA,NA
Perform,32,2.49,Male,170,271,Wanting,14,High,1,270,18,49,NA,NA,NA
Perform,32,2.69,Male,170,30,Wanting,15,Low,1,30,18,49,NA,NA,NA
Perform,32,2.167,Male,170,272,Wanting,16,High,1,270,18,49,NA,NA,NA
Perform,32,1.514,Male,170,32,Wanting,17,Low,1,30,18,49,NA,NA,NA
Perform,32,1.953,Male,170,102,Wanting,18,Medium,1,100,18,49,NA,NA,NA
Perform,33,2.099,NA,415,34,Liking,1,Low,3,30,NA,82.66666666666667,NA,NA,NA
Perform,33,3.118,NA,415,104,Liking,2,Medium,4,100,NA,82.66666666666667,NA,NA,NA
Perform,33,2.567,NA,415,274,Liking,3,High,1,270,NA,82.66666666666667,NA,NA,NA
Perform,33,1.708,NA,415,34,Liking,4,Low,5,30,NA,82.66666666666667,NA,NA,NA
Perform,33,0.936,NA,415,274,Liking,5,High,1,270,NA,82.66666666666667,NA,NA,NA
Perform,33,1.035,NA,415,104,Liking,6,Medium,5,100,NA,82.66666666666667,NA,NA,NA
Perform,33,1.998,NA,415,266,Liking,7,High,1,270,NA,82.66666666666667,NA,NA,NA
Perform,33,2.711,NA,415,111,Liking,8,Medium,1,100,NA,82.66666666666667,NA,NA,NA
Perform,33,1.509,NA,415,33,Liking,9,Low,2,30,NA,82.66666666666667,NA,NA,NA
Perform,33,1.343,NA,415,109,Liking,10,Medium,5,100,NA,82.66666666666667,NA,NA,NA
Perform,33,1.567,NA,415,36,Liking,11,Low,3,30,NA,82.66666666666667,NA,NA,NA
Perform,33,2.248,NA,415,273,Liking,12,High,1,270,NA,82.66666666666667,NA,NA,NA
Perform,33,0.986,NA,415,103,Liking,13,Medium,4,100,NA,82.66666666666667,NA,NA,NA
Perform,33,3.161,NA,415,280,Liking,14,High,4,270,NA,82.66666666666667,NA,NA,NA
Perform,33,0.944,NA,415,51,Liking,15,Low,1,30,NA,82.66666666666667,NA,NA,NA
Perform,33,2.048,NA,415,278,Liking,16,High,1,270,NA,82.66666666666667,NA,NA,NA
Perform,33,3.412,NA,415,35,Liking,17,Low,1,30,NA,82.66666666666667,NA,NA,NA
Perform,33,2.991,NA,415,104,Liking,18,Medium,4,100,NA,82.66666666666667,NA,NA,NA
Perform,34,2.289,NA,225,35,Value,1,Low,1,30,NA,55.333333333333336,NA,NA,NA
Perform,34,2.808,NA,225,111,Value,2,Medium,2,100,NA,55.333333333333336,NA,NA,NA
Perform,34,1.949,NA,225,273,Value,3,High,3,270,NA,55.333333333333336,NA,NA,NA
Perform,34,2.52,NA,225,33,Value,4,Low,1,30,NA,55.333333333333336,NA,NA,NA
Perform,34,3.777,NA,225,274,Value,5,High,2,270,NA,55.333333333333336,NA,NA,NA
Perform,34,3.182,NA,225,104,Value,6,Medium,1,100,NA,55.333333333333336,NA,NA,NA
Perform,34,1.28,NA,225,272,Value,7,High,2,270,NA,55.333333333333336,NA,NA,NA
Perform,34,3.032,NA,225,187,Value,8,Medium,3,100,NA,55.333333333333336,NA,NA,NA
Perform,34,3.874,NA,225,37,Value,9,Low,1,30,NA,55.333333333333336,NA,NA,NA
Perform,34,1.217,NA,225,104,Value,10,Medium,2,100,NA,55.333333333333336,NA,NA,NA
Perform,34,7.478,NA,225,33,Value,11,Low,1,30,NA,55.333333333333336,NA,NA,NA
Perform,34,2.834,NA,225,270,Value,12,High,3,270,NA,55.333333333333336,NA,NA,NA
Perform,34,1.594,NA,225,104,Value,13,Medium,3,100,NA,55.333333333333336,NA,NA,NA
Perform,34,1.723,NA,225,273,Value,14,High,3,270,NA,55.333333333333336,NA,NA,NA
Perform,34,0.764,NA,225,45,Value,15,Low,2,30,NA,55.333333333333336,NA,NA,NA
Perform,34,2.658,NA,225,272,Value,16,High,3,270,NA,55.333333333333336,NA,NA,NA
Perform,34,1.081,NA,225,34,Value,17,Low,2,30,NA,55.333333333333336,NA,NA,NA
Perform,34,3.547,NA,225,103,Value,18,Medium,3,100,NA,55.333333333333336,NA,NA,NA
Perform,35,2.916,Female,240,32,Wanting,1,Low,2,30,21,51.666666666666664,NA,NA,NA
Perform,35,2.433,Female,240,100,Wanting,2,Medium,3,100,21,51.666666666666664,NA,NA,NA
Perform,35,3.152,Female,240,271,Wanting,3,High,2,270,21,51.666666666666664,NA,NA,NA
Perform,35,2.965,Female,240,34,Wanting,4,Low,3,30,21,51.666666666666664,NA,NA,NA
Perform,35,5.66,Female,240,271,Wanting,5,High,3,270,21,51.666666666666664,NA,NA,NA
Perform,35,3.917,Female,240,103,Wanting,6,Medium,3,100,21,51.666666666666664,NA,NA,NA
Perform,35,1.933,Female,240,271,Wanting,7,High,4,270,21,51.666666666666664,NA,NA,NA
Perform,35,2.348,Female,240,101,Wanting,8,Medium,2,100,21,51.666666666666664,NA,NA,NA
Perform,35,2.158,Female,240,32,Wanting,9,Low,4,30,21,51.666666666666664,NA,NA,NA
Perform,35,1.757,Female,240,103,Wanting,10,Medium,2,100,21,51.666666666666664,NA,NA,NA
Perform,35,2.328,Female,240,39,Wanting,11,Low,3,30,21,51.666666666666664,NA,NA,NA
Perform,35,1.781,Female,240,271,Wanting,12,High,4,270,21,51.666666666666664,NA,NA,NA
Perform,35,2.884,Female,240,101,Wanting,13,Medium,2,100,21,51.666666666666664,NA,NA,NA
Perform,35,3.379,Female,240,270,Wanting,14,High,2,270,21,51.666666666666664,NA,NA,NA
Perform,35,3.251,Female,240,30,Wanting,15,Low,3,30,21,51.666666666666664,NA,NA,NA
Perform,35,2.847,Female,240,272,Wanting,16,High,2,270,21,51.666666666666664,NA,NA,NA
Perform,35,3.998,Female,240,30,Wanting,17,Low,2,30,21,51.666666666666664,NA,NA,NA
Perform,35,2.581,Female,240,102,Wanting,18,Medium,3,100,21,51.666666666666664,NA,NA,NA
Perform,36,8.596,Male,320,35,Wanting,1,Low,1,30,28,65.33333333333333,NA,NA,NA
Perform,36,3.666,Male,320,110,Wanting,2,Medium,1,100,28,65.33333333333333,NA,NA,NA
Perform,36,9.196,Male,320,275,Wanting,3,High,1,270,28,65.33333333333333,NA,NA,NA
Perform,36,5.74,Male,320,34,Wanting,4,Low,4,30,28,65.33333333333333,NA,NA,NA
Perform,36,3.749,Male,320,275,Wanting,5,High,2,270,28,65.33333333333333,NA,NA,NA
Perform,36,5.514,Male,320,104,Wanting,6,Medium,1,100,28,65.33333333333333,NA,NA,NA
Perform,36,4.81,Male,320,276,Wanting,7,High,2,270,28,65.33333333333333,NA,NA,NA
Perform,36,7.764,Male,320,103,Wanting,8,Medium,2,100,28,65.33333333333333,NA,NA,NA
Perform,36,6.889,Male,320,35,Wanting,9,Low,4,30,28,65.33333333333333,NA,NA,NA
Perform,36,4.439,Male,320,105,Wanting,10,Medium,1,100,28,65.33333333333333,NA,NA,NA
Perform,36,5.164,Male,320,36,Wanting,11,Low,3,30,28,65.33333333333333,NA,NA,NA
Perform,36,3.724,Male,320,275,Wanting,12,High,5,270,28,65.33333333333333,NA,NA,NA
Perform,36,4.796,Male,320,104,Wanting,13,Medium,2,100,28,65.33333333333333,NA,NA,NA
Perform,36,4.123,Male,320,280,Wanting,14,High,1,270,28,65.33333333333333,NA,NA,NA
Perform,36,4.648,Male,320,41,Wanting,15,Low,2,30,28,65.33333333333333,NA,NA,NA
Perform,36,3.331,Male,320,276,Wanting,16,High,5,270,28,65.33333333333333,NA,NA,NA
Perform,36,5.756,Male,320,34,Wanting,17,Low,5,30,28,65.33333333333333,NA,NA,NA
Perform,36,4.348,Male,320,105,Wanting,18,Medium,4,100,28,65.33333333333333,NA,NA,NA
Perform,37,5.205,Male,210,33,Wanting,1,Low,1,30,18,47.666666666666664,NA,NA,NA
Perform,37,3.559,Male,210,103,Wanting,2,Medium,1,100,18,47.666666666666664,NA,NA,NA
Perform,37,7.653,Male,210,283,Wanting,3,High,2,270,18,47.666666666666664,NA,NA,NA
Perform,37,4.358,Male,210,37,Wanting,4,Low,1,30,18,47.666666666666664,NA,NA,NA
Perform,37,4.257,Male,210,272,Wanting,5,High,1,270,18,47.666666666666664,NA,NA,NA
Perform,37,7.348,Male,210,104,Wanting,6,Medium,1,100,18,47.666666666666664,NA,NA,NA
Perform,37,3.004,Male,210,273,Wanting,7,High,1,270,18,47.666666666666664,NA,NA,NA
Perform,37,4.84,Male,210,110,Wanting,8,Medium,1,100,18,47.666666666666664,NA,NA,NA
Perform,37,3.565,Male,210,35,Wanting,9,Low,1,30,18,47.666666666666664,NA,NA,NA
Perform,37,5.529,Male,210,103,Wanting,10,Medium,1,100,18,47.666666666666664,NA,NA,NA
Perform,37,3.482,Male,210,38,Wanting,11,Low,1,30,18,47.666666666666664,NA,NA,NA
Perform,37,3.443,Male,210,273,Wanting,12,High,2,270,18,47.666666666666664,NA,NA,NA
Perform,37,2.001,Male,210,104,Wanting,13,Medium,1,100,18,47.666666666666664,NA,NA,NA
Perform,37,8.685,Male,210,268,Wanting,14,High,1,270,18,47.666666666666664,NA,NA,NA
Perform,37,2.55,Male,210,36,Wanting,15,Low,1,30,18,47.666666666666664,NA,NA,NA
Perform,37,6.263,Male,210,273,Wanting,16,High,1,270,18,47.666666666666664,NA,NA,NA
Perform,37,2.215,Male,210,38,Wanting,17,Low,1,30,18,47.666666666666664,NA,NA,NA
Perform,37,2.543,Male,210,104,Wanting,18,Medium,1,100,18,47.666666666666664,NA,NA,NA
Perform,38,3.527,Female,350,33,Wanting,1,Low,2,30,19,74.66666666666667,NA,NA,NA
Perform,38,2.857,Female,350,102,Wanting,2,Medium,4,100,19,74.66666666666667,NA,NA,NA
Perform,38,2.946,Female,350,276,Wanting,3,High,5,270,19,74.66666666666667,NA,NA,NA
Perform,38,5.395,Female,350,34,Wanting,4,Low,1,30,19,74.66666666666667,NA,NA,NA
Perform,38,1.892,Female,350,274,Wanting,5,High,5,270,19,74.66666666666667,NA,NA,NA
Perform,38,1.583,Female,350,103,Wanting,6,Medium,3,100,19,74.66666666666667,NA,NA,NA
Perform,38,2.066,Female,350,275,Wanting,7,High,4,270,19,74.66666666666667,NA,NA,NA
Perform,38,2.201,Female,350,105,Wanting,8,Medium,3,100,19,74.66666666666667,NA,NA,NA
Perform,38,5.248,Female,350,34,Wanting,9,Low,2,30,19,74.66666666666667,NA,NA,NA
Perform,38,2.762,Female,350,103,Wanting,10,Medium,3,100,19,74.66666666666667,NA,NA,NA
Perform,38,3.884,Female,350,39,Wanting,11,Low,2,30,19,74.66666666666667,NA,NA,NA
Perform,38,2.11,Female,350,275,Wanting,12,High,4,270,19,74.66666666666667,NA,NA,NA
Perform,38,1.837,Female,350,105,Wanting,13,Medium,3,100,19,74.66666666666667,NA,NA,NA
Perform,38,1.968,Female,350,274,Wanting,14,High,5,270,19,74.66666666666667,NA,NA,NA
Perform,38,1.718,Female,350,35,Wanting,15,Low,1,30,19,74.66666666666667,NA,NA,NA
Perform,38,2.448,Female,350,275,Wanting,16,High,4,270,19,74.66666666666667,NA,NA,NA
Perform,38,2.33,Female,350,31,Wanting,17,Low,2,30,19,74.66666666666667,NA,NA,NA
Perform,38,2.789,Female,350,104,Wanting,18,Medium,2,100,19,74.66666666666667,NA,NA,NA
Perform,39,3.784,Female,425,32,Wanting,1,Low,2,30,21,87.33333333333333,NA,NA,NA
Perform,39,4.055,Female,425,101,Wanting,2,Medium,1,100,21,87.33333333333333,NA,NA,NA
